idu,tier_v2,commune,surface_m2,road_len_m,classe
97424000AC1005,a_creuser,Cilaos,429,40,sans_signal_prive
97424000AH0645,a_creuser,Cilaos,310,39,sans_signal_prive
97424000AI1656,a_creuser,Cilaos,203,51,sans_signal_prive
97424000AI2096,a_creuser,Cilaos,171,37,sans_signal_prive
97424000AL0650,a_creuser,Cilaos,188,30,sans_signal_prive
97424000AL1057,a_creuser,Cilaos,489,73,sans_signal_prive
97424000AL1271,a_creuser,Cilaos,425,56,sans_signal_prive
97403000AM0470,a_creuser,Entre-Deux,400,35,sans_signal_prive
97403000AP0164,a_creuser,Entre-Deux,330,35,sans_signal_prive
97403000AP1768,a_creuser,Entre-Deux,644,60,sans_signal_prive
97403000AP1968,a_creuser,Entre-Deux,265,33,sans_signal_prive
97403000AP2075,a_creuser,Entre-Deux,1008,88,sans_signal_prive
97403000AP2080,a_creuser,Entre-Deux,158,31,sans_signal_prive
97403000AP2094,a_creuser,Entre-Deux,448,104,sans_signal_prive
97403000AR1050,a_creuser,Entre-Deux,308,38,sans_signal_prive
97403000AS0502,a_creuser,Entre-Deux,235,78,sans_signal_prive
97403000AS0693,a_creuser,Entre-Deux,263,82,sans_signal_prive
97403000AS1566,a_creuser,Entre-Deux,199,37,sans_signal_prive
97403000AS1585,a_creuser,Entre-Deux,245,30,sans_signal_prive
97403000AS1606,a_creuser,Entre-Deux,111,34,sans_signal_prive
97404000AC0426,a_creuser,L'Étang-Salé,252,31,sans_signal_prive
97404000AD0895,a_creuser,L'Étang-Salé,358,42,sans_signal_prive
97404000AE1136,a_creuser,L'Étang-Salé,206,42,sans_signal_prive
97404000AE1377,a_creuser,L'Étang-Salé,310,76,sans_signal_prive
97404000AH0532,a_creuser,L'Étang-Salé,292,47,sans_signal_prive
97404000AI2258,a_creuser,L'Étang-Salé,692,90,sans_signal_prive
97404000AL1622,a_creuser,L'Étang-Salé,543,45,sans_signal_prive
97404000AR0319,a_creuser,L'Étang-Salé,344,66,sans_signal_prive
97404000AS0337,a_creuser,L'Étang-Salé,303,55,sans_signal_prive
97404000AS0373,a_creuser,L'Étang-Salé,948,124,sans_signal_prive
97404000AT0290,a_creuser,L'Étang-Salé,181,39,sans_signal_prive
97404000AT0377,a_creuser,L'Étang-Salé,837,117,sans_signal_prive
97404000AT0384,a_creuser,L'Étang-Salé,1067,114,sans_signal_prive
97404000AT0549,a_creuser,L'Étang-Salé,265,46,sans_signal_prive
97404000AV0339,a_creuser,L'Étang-Salé,1182,135,sans_signal_prive
97404000AV0405,a_creuser,L'Étang-Salé,445,57,sans_signal_prive
97404000AW0023,a_creuser,L'Étang-Salé,213,30,sans_signal_prive
97404000AW0210,a_creuser,L'Étang-Salé,316,61,sans_signal_prive
97404000AW0513,a_creuser,L'Étang-Salé,396,70,sans_signal_prive
97404000AX0224,a_creuser,L'Étang-Salé,351,31,sans_signal_prive
97404000AX0371,a_creuser,L'Étang-Salé,144,33,sans_signal_prive
97404000AX0372,a_creuser,L'Étang-Salé,925,115,sans_signal_prive
97404000AX0426,a_creuser,L'Étang-Salé,233,33,sans_signal_prive
97404000AX0608,a_creuser,L'Étang-Salé,307,33,sans_signal_prive
97404000AX0631,a_creuser,L'Étang-Salé,660,70,sans_signal_prive
97404000AY0191,a_creuser,L'Étang-Salé,155,35,sans_signal_prive
97404000AY0219,a_creuser,L'Étang-Salé,148,34,sans_signal_prive
97404000AY0222,a_creuser,L'Étang-Salé,147,32,sans_signal_prive
97404000AY0223,a_creuser,L'Étang-Salé,139,32,sans_signal_prive
97406000AC0096,a_creuser,La Plaine-des-Palmistes,915,91,sans_signal_prive
97406000AC0460,a_creuser,La Plaine-des-Palmistes,519,48,sans_signal_prive
97406000AC0557,a_creuser,La Plaine-des-Palmistes,292,37,sans_signal_prive
97406000AD0150,a_creuser,La Plaine-des-Palmistes,498,62,sans_signal_prive
97406000AD0605,a_creuser,La Plaine-des-Palmistes,343,60,sans_signal_prive
97406000AD0677,a_creuser,La Plaine-des-Palmistes,574,88,sans_signal_prive
97406000AE0102,a_creuser,La Plaine-des-Palmistes,659,69,sans_signal_prive
97406000AE0423,a_creuser,La Plaine-des-Palmistes,933,99,sans_signal_prive
97406000AE0598,a_creuser,La Plaine-des-Palmistes,301,38,sans_signal_prive
97406000AI0665,a_creuser,La Plaine-des-Palmistes,226,46,sans_signal_prive
97406000AI0668,a_creuser,La Plaine-des-Palmistes,230,42,sans_signal_prive
97406000AI1024,a_creuser,La Plaine-des-Palmistes,1917,237,sans_signal_prive
97406000AL0266,a_creuser,La Plaine-des-Palmistes,707,161,sans_signal_prive
97406000AL0467,a_creuser,La Plaine-des-Palmistes,352,91,sans_signal_prive
97406000AL0590,a_creuser,La Plaine-des-Palmistes,2815,290,sans_signal_prive
97406000AM0297,a_creuser,La Plaine-des-Palmistes,2609,266,sans_signal_prive
97406000AM0394,a_creuser,La Plaine-des-Palmistes,813,85,sans_signal_prive
97406000AM0628,a_creuser,La Plaine-des-Palmistes,298,34,sans_signal_prive
97406000AM0674,a_creuser,La Plaine-des-Palmistes,266,59,sans_signal_prive
97406000AO0263,a_creuser,La Plaine-des-Palmistes,262,38,sans_signal_prive
97406000AO0305,a_creuser,La Plaine-des-Palmistes,480,43,sans_signal_prive
97406000AP0126,a_creuser,La Plaine-des-Palmistes,502,51,sans_signal_prive
97406000AT0680,a_creuser,La Plaine-des-Palmistes,259,30,sans_signal_prive
97406000AV0723,a_creuser,La Plaine-des-Palmistes,255,40,sans_signal_prive
97406000AV0818,a_creuser,La Plaine-des-Palmistes,496,107,sans_signal_prive
97406000AV0947,a_creuser,La Plaine-des-Palmistes,402,56,sans_signal_prive
97406000AV1063,a_creuser,La Plaine-des-Palmistes,703,82,sans_signal_prive
97406000AV1257,a_creuser,La Plaine-des-Palmistes,389,77,sans_signal_prive
97406000AW0307,a_creuser,La Plaine-des-Palmistes,1745,391,sans_signal_prive
97406000AW1206,a_creuser,La Plaine-des-Palmistes,166,32,sans_signal_prive
97408000AC0870,a_creuser,La Possession,551,74,sans_signal_prive
97408000AC0936,a_creuser,La Possession,542,46,sans_signal_prive
97408000AC0984,a_creuser,La Possession,989,148,sans_signal_prive
97408000AC1238,a_creuser,La Possession,402,52,sans_signal_prive
97408000AC1611,a_creuser,La Possession,423,45,sans_signal_prive
97408000AC1747,a_creuser,La Possession,163,38,sans_signal_prive
97408000AC1865,a_creuser,La Possession,957,131,sans_signal_prive
97408000AC3172,a_creuser,La Possession,498,68,sans_signal_prive
97408000AC3682,a_creuser,La Possession,370,85,sans_signal_prive
97408000AC3759,a_creuser,La Possession,185,33,sans_signal_prive
97408000AM0221,a_creuser,La Possession,1070,99,sans_signal_prive
97408000AM0746,a_creuser,La Possession,406,53,sans_signal_prive
97408000AM1215,a_creuser,La Possession,387,53,sans_signal_prive
97408000AM1338,a_creuser,La Possession,1755,221,sans_signal_prive
97408000AM1353,a_creuser,La Possession,1168,103,sans_signal_prive
97408000AM1354,a_creuser,La Possession,2366,250,sans_signal_prive
97408000AM1355,a_creuser,La Possession,4722,432,sans_signal_prive
97408000AN0517,reserve_fonciere,La Possession,11250,1195,sans_signal_prive
97408000AO0267,a_creuser,La Possession,230,33,sans_signal_prive
97408000AO0429,a_creuser,La Possession,472,48,sans_signal_prive
97408000AO0533,a_creuser,La Possession,572,63,sans_signal_prive
97408000AO0534,a_creuser,La Possession,317,33,sans_signal_prive
97408000AO0726,a_creuser,La Possession,907,81,sans_signal_prive
97408000AO1197,a_creuser,La Possession,446,38,sans_signal_prive
97408000AO1440,a_creuser,La Possession,1228,162,sans_signal_prive
97408000AO1442,a_creuser,La Possession,1123,110,sans_signal_prive
97408000AO1797,a_creuser,La Possession,1166,136,sans_signal_prive
97408000AP1240,a_creuser,La Possession,785,86,sans_signal_prive
97408000AP1244,a_creuser,La Possession,454,48,sans_signal_prive
97408000AR0811,a_creuser,La Possession,566,89,sans_signal_prive
97408000AR1000,a_creuser,La Possession,1310,140,sans_signal_prive
97408000AT0294,a_creuser,La Possession,401,35,sans_signal_prive
97408000AT0736,a_creuser,La Possession,1182,101,sans_signal_prive
97408000AT1756,a_creuser,La Possession,278,56,sans_signal_prive
97408000AV0512,a_creuser,La Possession,266,31,sans_signal_prive
97408000AV0706,a_creuser,La Possession,1162,149,sans_signal_prive
97408000AW0044,a_creuser,La Possession,387,33,sans_signal_prive
97408000BI0249,a_creuser,La Possession,1448,193,sans_signal_prive
97408000BL0185,a_creuser,La Possession,942,127,sans_signal_prive
97408000BM0023,a_creuser,La Possession,198,37,sans_signal_prive
97408000BN0131,a_creuser,La Possession,246,62,sans_signal_prive
97408000BN0159,a_creuser,La Possession,883,108,sans_signal_prive
97408000BN0237,a_creuser,La Possession,278,53,sans_signal_prive
97408000BN3659,a_creuser,La Possession,280,37,sans_signal_prive
97407000AE0631,a_creuser,Le Port,562,72,sans_signal_prive
97407000AE0839,a_creuser,Le Port,763,69,sans_signal_prive
97407000AH1330,a_creuser,Le Port,299,38,sans_signal_prive
97407000AK1947,a_creuser,Le Port,284,39,sans_signal_prive
97407000AV0185,a_creuser,Le Port,1408,122,sans_signal_prive
97407000AY0070,a_creuser,Le Port,188,34,sans_signal_prive
97407000AY0588,a_creuser,Le Port,187,51,sans_signal_prive
97407000BA0396,reserve_fonciere,Le Port,18890,2184,sans_signal_prive
97422000AD0915,a_creuser,Le Tampon,634,57,sans_signal_prive
97422000AD1245,a_creuser,Le Tampon,474,72,sans_signal_prive
97422000AE0057,a_creuser,Le Tampon,714,75,sans_signal_prive
97422000AE0698,a_creuser,Le Tampon,858,147,sans_signal_prive
97422000AH0131,a_creuser,Le Tampon,2065,183,sans_signal_prive
97422000AH0413,a_creuser,Le Tampon,2936,256,sans_signal_prive
97422000AK0896,a_creuser,Le Tampon,280,34,sans_signal_prive
97422000AL1159,a_creuser,Le Tampon,133,31,sans_signal_prive
97422000AL1195,a_creuser,Le Tampon,264,45,sans_signal_prive
97422000AL1203,a_creuser,Le Tampon,541,46,sans_signal_prive
97422000AP0261,a_creuser,Le Tampon,547,46,sans_signal_prive
97422000AP1161,a_creuser,Le Tampon,467,63,sans_signal_prive
97422000AR0001,a_creuser,Le Tampon,336,36,sans_signal_prive
97422000AR0418,a_creuser,Le Tampon,219,57,sans_signal_prive
97422000AS0309,a_creuser,Le Tampon,158,39,sans_signal_prive
97422000AY0441,a_creuser,Le Tampon,336,38,sans_signal_prive
97422000AY0671,a_creuser,Le Tampon,428,54,sans_signal_prive
97422000AY1325,a_creuser,Le Tampon,1185,157,sans_signal_prive
97422000BD0305,a_creuser,Le Tampon,271,38,sans_signal_prive
97422000BD1831,a_creuser,Le Tampon,452,66,sans_signal_prive
97422000BD1836,a_creuser,Le Tampon,276,38,sans_signal_prive
97422000BD1889,a_creuser,Le Tampon,215,37,sans_signal_prive
97422000BD1981,a_creuser,Le Tampon,202,36,sans_signal_prive
97422000BD3380,a_creuser,Le Tampon,710,68,sans_signal_prive
97422000BD3434,a_creuser,Le Tampon,221,37,sans_signal_prive
97422000BD3437,a_creuser,Le Tampon,264,44,sans_signal_prive
97422000BE2159,a_creuser,Le Tampon,284,48,sans_signal_prive
97422000BE2255,a_creuser,Le Tampon,1353,154,sans_signal_prive
97422000BE2836,a_creuser,Le Tampon,728,109,sans_signal_prive
97422000BE2903,a_creuser,Le Tampon,266,37,sans_signal_prive
97422000BE2943,a_creuser,Le Tampon,1077,153,sans_signal_prive
97422000BH0795,a_creuser,Le Tampon,254,49,sans_signal_prive
97422000BH1088,a_creuser,Le Tampon,282,41,sans_signal_prive
97422000BI0971,a_creuser,Le Tampon,389,43,sans_signal_prive
97422000BK0818,a_creuser,Le Tampon,234,37,sans_signal_prive
97422000BK1856,a_creuser,Le Tampon,430,83,sans_signal_prive
97422000BK1868,a_creuser,Le Tampon,359,47,sans_signal_prive
97422000BL0078,a_creuser,Le Tampon,426,37,sans_signal_prive
97422000BL0544,a_creuser,Le Tampon,543,96,sans_signal_prive
97422000BL0601,a_creuser,Le Tampon,549,111,sans_signal_prive
97422000BL0646,a_creuser,Le Tampon,216,31,sans_signal_prive
97422000BL0672,a_creuser,Le Tampon,491,91,sans_signal_prive
97422000BN0051,a_creuser,Le Tampon,322,38,sans_signal_prive
97422000BN0729,a_creuser,Le Tampon,490,49,sans_signal_prive
97422000BN1669,a_creuser,Le Tampon,567,56,sans_signal_prive
97422000BN1956,a_creuser,Le Tampon,309,42,sans_signal_prive
97422000BN2024,a_creuser,Le Tampon,623,79,sans_signal_prive
97422000BN2587,a_creuser,Le Tampon,631,87,sans_signal_prive
97422000BN2735,a_creuser,Le Tampon,426,52,sans_signal_prive
97422000BO0162,a_creuser,Le Tampon,345,49,sans_signal_prive
97422000BO0863,a_creuser,Le Tampon,382,37,sans_signal_prive
97422000BO0864,a_creuser,Le Tampon,225,33,sans_signal_prive
97422000BO1244,a_creuser,Le Tampon,313,37,sans_signal_prive
97422000BP0571,a_creuser,Le Tampon,193,39,sans_signal_prive
97422000BP0580,a_creuser,Le Tampon,477,130,sans_signal_prive
97422000BP0653,a_creuser,Le Tampon,988,108,sans_signal_prive
97422000BP1066,a_creuser,Le Tampon,2700,368,sans_signal_prive
97422000BP1412,a_creuser,Le Tampon,303,36,sans_signal_prive
97422000BP1536,a_creuser,Le Tampon,215,35,sans_signal_prive
97422000BP1706,a_creuser,Le Tampon,377,33,sans_signal_prive
97422000BP1879,a_creuser,Le Tampon,690,86,sans_signal_prive
97422000BP2111,a_creuser,Le Tampon,243,38,sans_signal_prive
97422000BR0461,a_creuser,Le Tampon,488,42,sans_signal_prive
97422000BR0818,a_creuser,Le Tampon,432,56,sans_signal_prive
97422000BR0820,a_creuser,Le Tampon,186,42,sans_signal_prive
97422000BS0253,a_creuser,Le Tampon,250,30,sans_signal_prive
97422000BS1133,a_creuser,Le Tampon,366,41,sans_signal_prive
97422000BS1433,a_creuser,Le Tampon,185,36,sans_signal_prive
97422000BS1436,a_creuser,Le Tampon,377,80,sans_signal_prive
97422000BS1798,a_creuser,Le Tampon,277,50,sans_signal_prive
97422000BT0852,a_creuser,Le Tampon,1344,146,sans_signal_prive
97422000BT1223,a_creuser,Le Tampon,581,50,sans_signal_prive
97422000BT1372,a_creuser,Le Tampon,118,32,sans_signal_prive
97422000BT1390,a_creuser,Le Tampon,155,31,sans_signal_prive
97422000BV1248,a_creuser,Le Tampon,347,68,sans_signal_prive
97422000BV1633,a_creuser,Le Tampon,271,39,sans_signal_prive
97422000BV2412,a_creuser,Le Tampon,207,37,sans_signal_prive
97422000BV2520,a_creuser,Le Tampon,178,33,sans_signal_prive
97422000BV3244,a_creuser,Le Tampon,333,65,sans_signal_prive
97422000BW0235,a_creuser,Le Tampon,454,59,sans_signal_prive
97422000BW1076,a_creuser,Le Tampon,476,55,sans_signal_prive
97422000BW1346,a_creuser,Le Tampon,1584,145,sans_signal_prive
97422000BW2392,a_creuser,Le Tampon,429,43,sans_signal_prive
97422000BW2410,a_creuser,Le Tampon,199,38,sans_signal_prive
97422000BX0019,a_creuser,Le Tampon,498,68,sans_signal_prive
97422000BX0371,a_creuser,Le Tampon,466,81,sans_signal_prive
97422000BX0704,a_creuser,Le Tampon,241,31,sans_signal_prive
97422000BY0247,a_creuser,Le Tampon,651,75,sans_signal_prive
97422000BY0773,a_creuser,Le Tampon,307,55,sans_signal_prive
97422000CD0355,a_creuser,Le Tampon,319,47,sans_signal_prive
97422000CD0390,a_creuser,Le Tampon,499,82,sans_signal_prive
97422000CH0341,a_creuser,Le Tampon,489,89,sans_signal_prive
97422000CH0370,a_creuser,Le Tampon,175,36,sans_signal_prive
97422000CH0404,a_creuser,Le Tampon,209,33,sans_signal_prive
97422000CH0605,a_creuser,Le Tampon,1027,170,sans_signal_prive
97422000CI0432,a_creuser,Le Tampon,502,73,sans_signal_prive
97422000CI0595,a_creuser,Le Tampon,440,51,sans_signal_prive
97422000CL0481,a_creuser,Le Tampon,316,32,sans_signal_prive
97422000CL1096,a_creuser,Le Tampon,1185,132,sans_signal_prive
97422000CM0589,a_creuser,Le Tampon,184,36,sans_signal_prive
97422000CM0624,a_creuser,Le Tampon,439,82,sans_signal_prive
97422000CM0630,a_creuser,Le Tampon,562,90,sans_signal_prive
97422000CN1019,a_creuser,Le Tampon,362,43,sans_signal_prive
97422000CR0677,a_creuser,Le Tampon,741,77,sans_signal_prive
97422000CS0795,a_creuser,Le Tampon,263,61,sans_signal_prive
97422000CS1082,a_creuser,Le Tampon,457,44,sans_signal_prive
97422000CT0198,a_creuser,Le Tampon,406,35,sans_signal_prive
97422000CX0635,a_creuser,Le Tampon,961,80,sans_signal_prive
97422000CX1109,a_creuser,Le Tampon,469,46,sans_signal_prive
97422000CX1252,a_creuser,Le Tampon,755,63,sans_signal_prive
97422000DH0618,a_creuser,Le Tampon,395,92,sans_signal_prive
97422000DN0078,a_creuser,Le Tampon,616,64,sans_signal_prive
97422000EC0325,a_creuser,Le Tampon,217,40,sans_signal_prive
97422000ED0604,a_creuser,Le Tampon,504,50,sans_signal_prive
97422000EH0032,a_creuser,Le Tampon,382,66,sans_signal_prive
97422000EH0167,a_creuser,Le Tampon,516,55,sans_signal_prive
97422000EI0078,a_creuser,Le Tampon,585,110,sans_signal_prive
97422000EI0083,a_creuser,Le Tampon,623,83,sans_signal_prive
97422000EK0247,a_creuser,Le Tampon,286,42,sans_signal_prive
97422000EL0137,a_creuser,Le Tampon,412,71,sans_signal_prive
97422000EL0357,a_creuser,Le Tampon,118,32,sans_signal_prive
97422000EL0381,a_creuser,Le Tampon,178,36,sans_signal_prive
97422000EM0139,a_creuser,Le Tampon,777,124,sans_signal_prive
97422000EM0309,a_creuser,Le Tampon,571,137,sans_signal_prive
97422000EN0010,a_creuser,Le Tampon,532,65,sans_signal_prive
97422000EN0546,a_creuser,Le Tampon,692,76,sans_signal_prive
97401000AD0539,a_creuser,Les Avirons,266,50,sans_signal_prive
97401000AI0725,a_creuser,Les Avirons,281,51,sans_signal_prive
97401000AI0900,a_creuser,Les Avirons,151,34,sans_signal_prive
97401000AL0696,a_creuser,Les Avirons,147,41,sans_signal_prive
97401000AM1588,a_creuser,Les Avirons,343,36,sans_signal_prive
97401000AM1841,a_creuser,Les Avirons,406,34,sans_signal_prive
97401000AN1290,a_creuser,Les Avirons,316,57,sans_signal_prive
97401000AP0144,a_creuser,Les Avirons,356,30,sans_signal_prive
97401000AR0451,a_creuser,Les Avirons,684,68,sans_signal_prive
97401000AR0682,a_creuser,Les Avirons,565,59,sans_signal_prive
97401000AR1375,a_creuser,Les Avirons,497,69,sans_signal_prive
97401000AR1429,a_creuser,Les Avirons,215,42,sans_signal_prive
97401000AR1509,a_creuser,Les Avirons,547,51,sans_signal_prive
97401000AR1759,a_creuser,Les Avirons,450,63,sans_signal_prive
97401000AS0219,a_creuser,Les Avirons,637,60,sans_signal_prive
97401000AS0589,a_creuser,Les Avirons,303,44,sans_signal_prive
97401000AS1276,a_creuser,Les Avirons,188,36,sans_signal_prive
97423000AB0455,a_creuser,Les Trois-Bassins,672,85,sans_signal_prive
97423000AH1019,a_creuser,Les Trois-Bassins,488,47,sans_signal_prive
97423000AH1510,a_creuser,Les Trois-Bassins,141,36,sans_signal_prive
97423000AI0750,a_creuser,Les Trois-Bassins,394,37,sans_signal_prive
97405000AI0840,a_creuser,Petite-Île,466,55,sans_signal_prive
97405000AI1168,a_creuser,Petite-Île,612,53,sans_signal_prive
97405000AK0486,a_creuser,Petite-Île,202,33,sans_signal_prive
97405000AK0979,a_creuser,Petite-Île,191,31,sans_signal_prive
97405000AK1040,a_creuser,Petite-Île,740,69,sans_signal_prive
97405000AK1448,a_creuser,Petite-Île,347,39,sans_signal_prive
97405000AK1456,a_creuser,Petite-Île,664,67,sans_signal_prive
97405000AK1534,a_creuser,Petite-Île,267,33,sans_signal_prive
97405000AK1538,a_creuser,Petite-Île,745,73,sans_signal_prive
97405000AK1757,a_creuser,Petite-Île,346,43,sans_signal_prive
97405000AL0837,a_creuser,Petite-Île,655,146,sans_signal_prive
97405000AL1339,a_creuser,Petite-Île,424,59,sans_signal_prive
97405000AL1501,a_creuser,Petite-Île,285,46,sans_signal_prive
97405000AM0076,a_creuser,Petite-Île,880,77,sans_signal_prive
97405000AN0379,a_creuser,Petite-Île,212,36,sans_signal_prive
97405000AN0678,a_creuser,Petite-Île,366,31,sans_signal_prive
97405000AR1139,a_creuser,Petite-Île,1054,94,sans_signal_prive
97405000AR1243,a_creuser,Petite-Île,961,101,sans_signal_prive
97405000AR1670,a_creuser,Petite-Île,189,54,sans_signal_prive
97405000AR1780,a_creuser,Petite-Île,118,38,sans_signal_prive
97405000AW0810,a_creuser,Petite-Île,421,45,sans_signal_prive
97405000AW1590,a_creuser,Petite-Île,568,51,sans_signal_prive
97405000AW1701,a_creuser,Petite-Île,5117,520,sans_signal_prive
97405000AY0589,a_creuser,Petite-Île,440,38,sans_signal_prive
97405000AY0794,a_creuser,Petite-Île,605,86,sans_signal_prive
97405000BE0572,a_creuser,Petite-Île,401,45,sans_signal_prive
97405000BE1484,a_creuser,Petite-Île,247,42,sans_signal_prive
97405000BE1489,a_creuser,Petite-Île,380,42,sans_signal_prive
97405000BE1501,a_creuser,Petite-Île,820,133,sans_signal_prive
97405000BE1513,a_creuser,Petite-Île,881,160,sans_signal_prive
97405000BE1557,a_creuser,Petite-Île,534,87,sans_signal_prive
97405000BE1776,a_creuser,Petite-Île,1243,161,sans_signal_prive
97405000BH0949,a_creuser,Petite-Île,196,31,sans_signal_prive
97405000BI0399,a_creuser,Petite-Île,187,32,sans_signal_prive
97405000BI0777,a_creuser,Petite-Île,1084,169,sans_signal_prive
97405000BI0891,a_creuser,Petite-Île,151,48,sans_signal_prive
97405000BI1125,a_creuser,Petite-Île,582,78,sans_signal_prive
97409000AB0311,a_creuser,Saint-André,2146,321,sans_signal_prive
97409000AB0699,a_creuser,Saint-André,426,69,sans_signal_prive
97409000AC0600,a_creuser,Saint-André,260,60,sans_signal_prive
97409000AC0701,a_creuser,Saint-André,708,74,sans_signal_prive
97409000AC0702,a_creuser,Saint-André,608,61,sans_signal_prive
97409000AC0728,a_creuser,Saint-André,781,93,sans_signal_prive
97409000AC0771,a_creuser,Saint-André,516,48,sans_signal_prive
97409000AC0885,a_creuser,Saint-André,427,37,sans_signal_prive
97409000AC0904,a_creuser,Saint-André,634,66,sans_signal_prive
97409000AC1019,a_creuser,Saint-André,600,53,sans_signal_prive
97409000AD0256,a_creuser,Saint-André,307,30,sans_signal_prive
97409000AE0436,a_creuser,Saint-André,676,69,sans_signal_prive
97409000AH0448,a_creuser,Saint-André,1534,178,sans_signal_prive
97409000AI0123,a_creuser,Saint-André,620,52,sans_signal_prive
97409000AI0370,a_creuser,Saint-André,1071,160,sans_signal_prive
97409000AI0791,a_creuser,Saint-André,1984,217,sans_signal_prive
97409000AI0895,reserve_fonciere,Saint-André,8525,715,sans_signal_prive
97409000AI0918,a_creuser,Saint-André,817,109,sans_signal_prive
97409000AI1066,a_creuser,Saint-André,1789,271,sans_signal_prive
97409000AI1353,a_creuser,Saint-André,112,30,sans_signal_prive
97409000AI1455,a_creuser,Saint-André,452,46,sans_signal_prive
97409000AK0060,a_creuser,Saint-André,738,63,sans_signal_prive
97409000AK0636,a_creuser,Saint-André,730,92,sans_signal_prive
97409000AK0691,a_creuser,Saint-André,307,33,sans_signal_prive
97409000AK0720,a_creuser,Saint-André,843,106,sans_signal_prive
97409000AK1232,a_creuser,Saint-André,665,94,sans_signal_prive
97409000AL0615,a_creuser,Saint-André,429,39,sans_signal_prive
97409000AL0849,a_creuser,Saint-André,794,136,sans_signal_prive
97409000AL1231,a_creuser,Saint-André,425,41,sans_signal_prive
97409000AL1498,a_creuser,Saint-André,319,36,sans_signal_prive
97409000AL1505,a_creuser,Saint-André,499,44,sans_signal_prive
97409000AL1925,a_creuser,Saint-André,1361,135,sans_signal_prive
97409000AO0451,a_creuser,Saint-André,361,34,sans_signal_prive
97409000AP0889,a_creuser,Saint-André,522,54,sans_signal_prive
97409000AP1293,a_creuser,Saint-André,400,58,sans_signal_prive
97409000AP1307,a_creuser,Saint-André,245,40,sans_signal_prive
97409000AP1334,a_creuser,Saint-André,1506,148,sans_signal_prive
97409000AP1489,a_creuser,Saint-André,272,46,sans_signal_prive
97409000AR0089,a_creuser,Saint-André,468,43,sans_signal_prive
97409000AR0654,a_creuser,Saint-André,581,61,sans_signal_prive
97409000AR0873,a_creuser,Saint-André,1115,141,sans_signal_prive
97409000AR0891,a_creuser,Saint-André,417,38,sans_signal_prive
97409000AR0899,a_creuser,Saint-André,2322,235,sans_signal_prive
97409000AR0943,a_creuser,Saint-André,503,43,sans_signal_prive
97409000AR1073,a_creuser,Saint-André,485,44,sans_signal_prive
97409000AR1310,a_creuser,Saint-André,175,31,sans_signal_prive
97409000AR1351,a_creuser,Saint-André,291,49,sans_signal_prive
97409000AR1362,a_creuser,Saint-André,175,33,sans_signal_prive
97409000AR1525,a_creuser,Saint-André,4200,636,sans_signal_prive
97409000AR1726,a_creuser,Saint-André,690,62,sans_signal_prive
97409000AR2193,a_creuser,Saint-André,217,31,sans_signal_prive
97409000AR2204,a_creuser,Saint-André,183,37,sans_signal_prive
97409000AR2218,a_creuser,Saint-André,614,57,sans_signal_prive
97409000AS0403,a_creuser,Saint-André,554,46,sans_signal_prive
97409000AS0678,a_creuser,Saint-André,303,38,sans_signal_prive
97409000AS0734,a_creuser,Saint-André,1371,118,sans_signal_prive
97409000AS0879,a_creuser,Saint-André,474,41,sans_signal_prive
97409000AS1143,a_creuser,Saint-André,3049,452,sans_signal_prive
97409000AS1286,a_creuser,Saint-André,250,50,sans_signal_prive
97409000AS1422,a_creuser,Saint-André,1874,295,sans_signal_prive
97409000AS1679,a_creuser,Saint-André,494,69,sans_signal_prive
97409000AS2098,chaude,Saint-André,478,67,sans_signal_prive
97409000AT0705,a_creuser,Saint-André,345,60,sans_signal_prive
97409000AT1023,a_creuser,Saint-André,1400,227,sans_signal_prive
97409000AT1141,a_creuser,Saint-André,1025,146,sans_signal_prive
97409000AT1142,a_creuser,Saint-André,575,53,sans_signal_prive
97409000AT1432,a_creuser,Saint-André,518,47,sans_signal_prive
97409000AV0768,a_creuser,Saint-André,470,46,sans_signal_prive
97409000AV0862,a_creuser,Saint-André,190,37,sans_signal_prive
97409000AW0948,a_creuser,Saint-André,555,48,sans_signal_prive
97409000AW0949,a_creuser,Saint-André,323,51,sans_signal_prive
97409000AX0650,a_creuser,Saint-André,1046,130,sans_signal_prive
97409000AX0653,a_creuser,Saint-André,883,112,sans_signal_prive
97409000AX0717,a_creuser,Saint-André,1027,125,sans_signal_prive
97409000AY1383,a_creuser,Saint-André,373,47,sans_signal_prive
97409000AZ0104,a_creuser,Saint-André,424,43,sans_signal_prive
97409000AZ0135,a_creuser,Saint-André,327,71,sans_signal_prive
97409000BD0735,a_creuser,Saint-André,1913,189,sans_signal_prive
97409000BD1261,a_creuser,Saint-André,3533,431,sans_signal_prive
97409000BD1299,a_creuser,Saint-André,540,52,sans_signal_prive
97409000BD1301,reserve_fonciere,Saint-André,2773,292,sans_signal_prive
97409000BE0003,a_creuser,Saint-André,355,34,sans_signal_prive
97409000BE0574,a_creuser,Saint-André,2563,301,sans_signal_prive
97409000BE0586,a_creuser,Saint-André,479,46,sans_signal_prive
97409000BE1099,a_creuser,Saint-André,430,37,sans_signal_prive
97409000BE2044,a_creuser,Saint-André,408,94,sans_signal_prive
97409000BH0225,a_creuser,Saint-André,1486,230,sans_signal_prive
97409000BH0228,a_creuser,Saint-André,1120,143,sans_signal_prive
97409000BH0288,reserve_fonciere,Saint-André,5050,479,sans_signal_prive
