idu,commune,status,tier_v2,rang_v2,etage0,n_zones_raw,n_zones_dedup,total_cov_raw_pct,total_cov_dedup_pct,an_cov_raw_pct,an_cov_dedup_pct,uau_cov_raw_pct,uau_cov_dedup_pct,zone_majoritaire_raw,zone_majoritaire_dedup,verdict_raw,verdict_dedup,hard_exclude_infonde,zone_majoritaire_change,verdict_change
97411000CY0051,Saint-Denis,ecartee,ecartee,422855,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0052,Saint-Denis,ecartee,ecartee,425829,1,3,2,199.1,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0054,Saint-Denis,ecartee,ecartee,422300,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0055,Saint-Denis,ecartee,ecartee,424385,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0056,Saint-Denis,ecartee,ecartee,426556,1,5,4,136.1,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0067,Saint-Denis,ecartee,ecartee,412413,1,3,2,144.7,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0069,Saint-Denis,ecartee,ecartee,422833,1,4,3,103.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0071,Saint-Denis,ecartee,ecartee,424737,1,3,2,113.9,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0073,Saint-Denis,ecartee,ecartee,425895,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0074,Saint-Denis,ecartee,ecartee,424412,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0076,Saint-Denis,ecartee,ecartee,427457,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0077,Saint-Denis,ecartee,ecartee,425039,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0078,Saint-Denis,ecartee,ecartee,422180,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0084,Saint-Denis,ecartee,ecartee,410050,1,4,2,201.2,100.6,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0085,Saint-Denis,ecartee,ecartee,424364,1,4,2,205.5,102.8,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0086,Saint-Denis,ecartee,ecartee,422146,1,4,2,220.0,110.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0087,Saint-Denis,ecartee,ecartee,411664,1,4,2,199.3,99.7,100.0,99.7,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0088,Saint-Denis,ecartee,ecartee,416242,1,4,2,258.3,129.1,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0089,Saint-Denis,ecartee,ecartee,413934,1,4,2,200.2,100.1,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0090,Saint-Denis,ecartee,ecartee,412187,1,4,2,225.5,112.7,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0093,Saint-Denis,ecartee,ecartee,425109,1,2,1,198.4,99.2,100.0,99.2,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0095,Saint-Denis,ecartee,ecartee,419292,1,4,2,186.0,93.0,100.0,93.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0096,Saint-Denis,ecartee,ecartee,425113,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0097,Saint-Denis,ecartee,ecartee,425382,1,4,2,197.7,98.9,100.0,98.9,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0121,Saint-Denis,ecartee,ecartee,363233,1,3,2,187.3,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0124,Saint-Denis,ecartee,ecartee,424618,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0125,Saint-Denis,ecartee,ecartee,410369,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0126,Saint-Denis,ecartee,ecartee,422847,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0147,Saint-Denis,ecartee,ecartee,404831,1,3,2,100.0,100.0,100.0,100.0,0.0,0.0,A,A,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0314,Saint-Denis,ecartee,ecartee,354800,1,3,2,100.0,100.0,100.0,100.0,0.0,0.0,A,A,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0317,Saint-Denis,ecartee,ecartee,338428,1,3,2,100.0,100.0,100.0,100.0,0.0,0.0,A,A,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0341,Saint-Denis,ecartee,ecartee,376031,1,4,3,100.0,100.0,100.0,100.0,0.0,0.0,A,A,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0352,Saint-Denis,ecartee,ecartee,382929,1,4,3,101.6,100.0,100.0,100.0,0.0,0.0,A,A,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0399,Saint-Denis,ecartee,ecartee,389111,1,4,3,100.0,100.0,100.0,100.0,0.0,0.0,A,A,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0470,Saint-Denis,ecartee,ecartee,360431,1,4,3,100.0,100.0,100.0,100.0,0.0,0.0,A,A,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0471,Saint-Denis,ecartee,ecartee,379203,1,3,2,100.0,100.0,100.0,100.0,0.0,0.0,A,A,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0472,Saint-Denis,ecartee,ecartee,373289,1,5,4,100.0,100.0,100.0,100.0,0.0,0.0,A,A,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0476,Saint-Denis,ecartee,ecartee,363689,1,4,3,100.0,100.0,100.0,100.0,0.0,0.0,A,A,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0477,Saint-Denis,ecartee,ecartee,384080,1,4,3,100.0,100.0,100.0,100.0,0.0,0.0,A,A,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0496,Saint-Denis,ecartee,ecartee,310820,1,3,2,154.3,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0512,Saint-Denis,ecartee,ecartee,415230,1,4,3,100.0,100.0,100.0,100.0,0.0,0.0,A,A,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0568,Saint-Denis,ecartee,ecartee,347023,1,4,3,100.0,100.0,100.0,100.0,0.0,0.0,A,A,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0569,Saint-Denis,ecartee,ecartee,370630,1,4,3,100.0,100.0,100.0,100.0,0.0,0.0,A,A,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0571,Saint-Denis,ecartee,ecartee,307960,1,3,2,100.0,100.0,100.0,100.0,0.0,0.0,A,A,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0572,Saint-Denis,ecartee,ecartee,304820,1,4,3,100.0,100.0,100.0,100.0,0.0,0.0,A,A,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0584,Saint-Denis,ecartee,ecartee,357224,1,4,3,100.0,100.0,100.0,100.0,0.0,0.0,A,A,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0585,Saint-Denis,ecartee,ecartee,363709,1,3,2,100.0,100.0,100.0,100.0,0.0,0.0,A,A,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0623,Saint-Denis,ecartee,ecartee,425324,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0624,Saint-Denis,ecartee,ecartee,422563,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0625,Saint-Denis,ecartee,ecartee,424694,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0626,Saint-Denis,ecartee,ecartee,426139,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0627,Saint-Denis,ecartee,ecartee,427682,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0628,Saint-Denis,ecartee,ecartee,423035,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0629,Saint-Denis,ecartee,ecartee,424958,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0630,Saint-Denis,ecartee,ecartee,423461,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0631,Saint-Denis,ecartee,ecartee,427042,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0632,Saint-Denis,ecartee,ecartee,425162,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0633,Saint-Denis,ecartee,ecartee,426410,1,3,2,192.5,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0634,Saint-Denis,ecartee,ecartee,424833,1,3,2,187.1,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0635,Saint-Denis,ecartee,ecartee,424287,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0636,Saint-Denis,ecartee,ecartee,425086,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0637,Saint-Denis,ecartee,ecartee,423572,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0638,Saint-Denis,ecartee,ecartee,425427,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0686,Saint-Denis,ecartee,ecartee,345590,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0687,Saint-Denis,ecartee,ecartee,381389,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0688,Saint-Denis,ecartee,ecartee,358638,1,3,2,156.6,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0703,Saint-Denis,ecartee,ecartee,379866,1,3,2,159.1,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0772,Saint-Denis,ecartee,ecartee,379470,1,3,2,100.7,100.0,100.0,100.0,0.0,0.0,A,A,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0773,Saint-Denis,ecartee,ecartee,408985,1,3,2,196.2,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0940,Saint-Denis,ecartee,ecartee,411913,1,3,2,154.9,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0942,Saint-Denis,ecartee,ecartee,382244,1,4,3,186.5,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0943,Saint-Denis,ecartee,ecartee,417574,1,3,2,178.6,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0946,Saint-Denis,ecartee,ecartee,386764,1,3,2,188.9,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0951,Saint-Denis,ecartee,ecartee,376472,1,3,2,187.4,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0954,Saint-Denis,ecartee,ecartee,397098,1,3,2,150.3,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0967,Saint-Denis,ecartee,ecartee,422552,1,3,2,113.7,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0968,Saint-Denis,ecartee,ecartee,408651,1,3,2,158.5,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CY0996,Saint-Denis,ecartee,ecartee,390790,1,3,2,100.0,100.0,100.0,100.0,0.0,0.0,A,A,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0001,Saint-Denis,ecartee,ecartee,423361,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0002,Saint-Denis,ecartee,ecartee,426253,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0005,Saint-Denis,ecartee,ecartee,425432,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0006,Saint-Denis,ecartee,ecartee,423772,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0007,Saint-Denis,ecartee,ecartee,426450,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0008,Saint-Denis,ecartee,ecartee,425805,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0009,Saint-Denis,ecartee,ecartee,425503,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0010,Saint-Denis,ecartee,ecartee,427407,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0011,Saint-Denis,ecartee,ecartee,423718,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0012,Saint-Denis,ecartee,ecartee,423597,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0013,Saint-Denis,ecartee,ecartee,425612,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0014,Saint-Denis,ecartee,ecartee,423599,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0015,Saint-Denis,ecartee,ecartee,425883,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0016,Saint-Denis,ecartee,ecartee,426464,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0017,Saint-Denis,ecartee,ecartee,425070,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0018,Saint-Denis,ecartee,ecartee,425844,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0019,Saint-Denis,ecartee,ecartee,422108,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0020,Saint-Denis,ecartee,ecartee,424010,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0021,Saint-Denis,ecartee,ecartee,426915,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0022,Saint-Denis,ecartee,ecartee,426317,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0023,Saint-Denis,ecartee,ecartee,424932,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0024,Saint-Denis,ecartee,ecartee,427362,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0025,Saint-Denis,ecartee,ecartee,426163,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0026,Saint-Denis,ecartee,ecartee,421997,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0027,Saint-Denis,ecartee,ecartee,408661,1,4,3,198.4,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0028,Saint-Denis,ecartee,ecartee,421645,1,3,2,144.7,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0029,Saint-Denis,ecartee,ecartee,422205,1,3,2,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0030,Saint-Denis,ecartee,ecartee,424111,1,3,2,156.9,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0031,Saint-Denis,ecartee,ecartee,423216,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0032,Saint-Denis,ecartee,ecartee,423912,1,4,3,151.3,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0033,Saint-Denis,ecartee,ecartee,425866,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0034,Saint-Denis,ecartee,ecartee,423699,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0035,Saint-Denis,ecartee,ecartee,426600,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0036,Saint-Denis,ecartee,ecartee,422243,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0037,Saint-Denis,ecartee,ecartee,425339,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0038,Saint-Denis,ecartee,ecartee,427437,1,3,2,153.4,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0039,Saint-Denis,ecartee,ecartee,422332,1,4,3,137.8,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0040,Saint-Denis,ecartee,ecartee,408522,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0041,Saint-Denis,ecartee,ecartee,423400,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0042,Saint-Denis,ecartee,ecartee,424212,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0043,Saint-Denis,ecartee,ecartee,426198,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0044,Saint-Denis,ecartee,ecartee,423222,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0048,Saint-Denis,ecartee,ecartee,424804,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0052,Saint-Denis,ecartee,ecartee,423514,1,4,2,200.1,100.1,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0053,Saint-Denis,ecartee,ecartee,425249,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0054,Saint-Denis,ecartee,ecartee,424541,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0055,Saint-Denis,ecartee,ecartee,415218,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0056,Saint-Denis,ecartee,ecartee,421996,1,2,1,198.3,99.1,100.0,99.1,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0059,Saint-Denis,ecartee,ecartee,425277,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0060,Saint-Denis,ecartee,ecartee,418965,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0061,Saint-Denis,ecartee,ecartee,421796,1,2,1,199.4,99.7,100.0,99.7,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0062,Saint-Denis,ecartee,ecartee,426709,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0063,Saint-Denis,ecartee,ecartee,427057,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0064,Saint-Denis,ecartee,ecartee,416238,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0065,Saint-Denis,ecartee,ecartee,425146,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0066,Saint-Denis,ecartee,ecartee,421040,1,4,2,197.3,98.6,100.0,98.6,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0067,Saint-Denis,ecartee,ecartee,422391,1,4,2,201.2,100.6,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0068,Saint-Denis,ecartee,ecartee,416316,1,4,2,200.5,100.2,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0069,Saint-Denis,ecartee,ecartee,427209,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0070,Saint-Denis,ecartee,ecartee,418645,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0071,Saint-Denis,ecartee,ecartee,425049,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0072,Saint-Denis,ecartee,ecartee,425309,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0073,Saint-Denis,ecartee,ecartee,422714,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0074,Saint-Denis,ecartee,ecartee,427579,1,4,2,199.5,99.7,100.0,99.7,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0075,Saint-Denis,ecartee,ecartee,426929,1,4,2,199.0,99.5,100.0,99.5,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0076,Saint-Denis,ecartee,ecartee,423481,1,4,2,196.7,98.4,100.0,98.4,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0077,Saint-Denis,ecartee,ecartee,422920,1,7,3,202.0,100.1,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0078,Saint-Denis,ecartee,ecartee,422584,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97411000CZ0079,Saint-Denis,ecartee,ecartee,425418,1,2,1,200.0,100.0,100.0,100.0,0.0,0.0,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
