parcelle_id,commune,p_mutation_12m,contrib_z,contrib_d,contribution_1,contribution_2,contribution_3,contribution_4,contribution_5
97413000CQ0886,97413,0.109769,0.1558,1.8473,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,permis_bin [<2a]: +0.697,tenure_bin*rot_bati: -0.604,nu_constructible [true]: +0.458
97409000AX1085,97409,0.109769,0.1894,1.5612,permis_bin [<2a]: +0.697,nu_constructible [true]: +0.458,canopee_pct [≤ 0.4]: +0.244,rot_nu [> 0.01331]: +0.215,ndvi_moyen [> 0.309]: +0.183
97415000DI0034,97415,0.109769,0.108,0.8062,tenure_bin [<1]: +0.950,tenure_bin*surface_m2: +0.713,tenure_bin*rot_bati: +0.599,tenure_bin*ndvi_moyen: -0.340,tenure_bin*filo_pct_prop: +0.300
97410000BE0180,97410,0.109769,0.0492,1.8881,tenure_bin [<1]: +0.950,tenure_bin*surface_m2: +0.713,permis_bin [<2a]: +0.697,nu_constructible [true]: +0.458,tenure_bin*filo_pct_prop: -0.310
97411000AO0331,97411,0.109769,0.0437,0.9374,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*rot_bati: +0.599,tenure_bin*surface_m2: -0.424,filo_pct_prop [≤ 0.3676]: +0.143
97422000BY0432,97422,0.109769,0.0899,0.8101,tenure_bin [<1]: +0.950,tenure_bin*rot_bati: +0.599,tenure_bin*filo_pct_prop: +0.300,tenure_bin*ndvi_moyen: +0.159,nu_constructible [false]: -0.138
97422000DH0979,97422,0.109769,0.0993,0.5885,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*surface_m2: +0.713,tenure_bin*rot_bati: -0.308,"sdp_residuelle_m2 [(493, 1341]]: -0.175"
97415000BI0500,97415,0.109769,0.2955,0.966,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*rot_bati: +0.667,nu_constructible [true]: +0.458,tenure_bin*surface_m2: -0.424
97416000EX1601,97416,0.109769,0.1714,1.2248,tenure_bin [<1]: +0.950,tenure_bin*surface_m2: +0.713,nu_constructible [true]: +0.458,tenure_bin*filo_pct_prop: +0.300,tenure_bin*ndvi_moyen: -0.209
97414000HC0054,97414,0.109769,0.0912,1.5735,tenure_bin [<1]: +0.950,tenure_bin*surface_m2: +0.713,permis_bin [<2a]: +0.697,nu_constructible [true]: +0.458,canopee_pct [> 61.2]: -0.453
97416000EX1901,97416,0.109769,0.1707,2.0604,tenure_bin [<1]: +0.950,permis_bin [<2a]: +0.697,nu_constructible [true]: +0.458,tenure_bin*filo_pct_prop: +0.300,tenure_bin*surface_m2: -0.236
97410000AN0062,97410,0.109769,0.1488,1.1873,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,nu_constructible [true]: +0.458,tenure_bin*surface_m2: -0.236,rot_nu [> 0.01331]: +0.215
97408000AP1626,97408,0.109769,0.7584,1.6691,tenure_bin [<1]: +0.950,tenure_bin*surface_m2: -0.915,tenure_bin*rot_bati: +0.667,nu_constructible [true]: +0.458,zone_plu [AU]: +0.247
97411000AO0379,97411,0.109769,0.0937,0.7361,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*rot_bati: +0.599,tenure_bin*surface_m2: -0.424,tenure_bin*ndvi_moyen: +0.159
97423000AH0149,97423,0.109769,0.028,1.2963,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,nu_constructible [true]: +0.458,tenure_bin*rot_bati: -0.308,tenure_bin*ndvi_moyen: +0.159
97407000AY0599,97407,0.109769,0.0956,2.2223,tenure_bin [<1]: +0.950,tenure_bin*surface_m2: -0.915,tenure_bin*filo_pct_prop: +0.764,permis_bin [<2a]: +0.697,nu_constructible [true]: +0.458
97408000AO1415,97408,0.109769,0.1551,0.8098,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*rot_bati: +0.599,tenure_bin*surface_m2: -0.565,tenure_bin*ndvi_moyen: +0.203
97413000CU0877,97413,0.109769,0.4928,0.8606,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*rot_bati: +0.599,tenure_bin*surface_m2: -0.565,zone_plu [AU]: +0.247
97416000HP0420,97416,0.109769,0.0627,0.5515,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*surface_m2: +0.713,"canopee_pct [(18, 34.6]]: -0.206",filo_pct_prop [≤ 0.3676]: +0.143
97404000AM0489,97404,0.109769,0.5033,1.1994,permis_bin [<2a]: +0.697,nu_constructible [true]: +0.458,zone_plu [AU]: +0.247,ndvi_moyen [> 0.309]: +0.183,rot_bati*nu_constructible: +0.182
97411000AP0150,97411,0.109769,0.1168,1.4722,tenure_bin [<1]: +0.950,tenure_bin*surface_m2: -0.915,tenure_bin*filo_pct_prop: +0.764,permis_bin [<2a]: +0.697,tenure_bin*rot_bati: +0.667
97422000CK1498,97422,0.109769,0.2605,2.3927,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,permis_bin [<2a]: +0.697,tenure_bin*rot_bati: -0.604,tenure_bin*surface_m2: -0.565
97407000BE0468,97407,0.109769,0.008,1.3423,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*surface_m2: -0.668,tenure_bin*rot_bati: +0.599,nu_constructible [true]: +0.458
97416000HP0192,97416,0.109769,0.1556,1.0719,tenure_bin [<1]: +0.950,tenure_bin*surface_m2: +0.713,piscine [true]: +0.414,tenure_bin*ndvi_moyen: -0.340,"canopee_pct [(34.6, 61.2]]: -0.332"
97407000AE0477,97407,0.109769,0.1987,1.1685,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*rot_bati: +0.599,nu_constructible [true]: +0.458,tenure_bin*surface_m2: -0.424
97416000CY0426,97416,0.109769,0.0891,0.6459,tenure_bin [<1]: +0.950,tenure_bin*surface_m2: +0.713,tenure_bin*filo_pct_prop: +0.300,tenure_bin*ndvi_moyen: +0.159,nu_constructible [false]: -0.138
97401000AS0961,97401,0.109769,0.1372,0.6778,tenure_bin [<1]: +0.950,tenure_bin*surface_m2: +0.713,tenure_bin*rot_bati: +0.599,tenure_bin*ndvi_moyen: +0.159,nu_constructible [false]: -0.138
97411000HA0124,97411,0.109769,0.0903,0.349,tenure_bin*rot_bati: +1.440,tenure_bin [<1]: +0.950,tenure_bin*surface_m2: +0.713,tenure_bin*ndvi_moyen: -0.340,"canopee_pct [(34.6, 61.2]]: -0.332"
97410000AV0644,97410,0.109769,0.2637,1.6904,permis_bin [<2a]: +0.697,nu_constructible [true]: +0.458,piscine [true]: +0.414,tenure_bin [1-2]: +0.324,tenure_bin*filo_pct_prop: +0.261
97415000EP1157,97415,0.109769,0.1983,2.1261,permis_bin [<2a]: +0.697,nu_constructible [true]: +0.458,piscine [true]: +0.414,tenure_bin [1-2]: +0.324,tenure_bin*surface_m2: -0.312
97411000AE0537,97411,0.109769,0.2111,1.3965,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,permis_bin [<2a]: +0.697,tenure_bin*rot_bati: +0.599,tenure_bin*surface_m2: -0.565
97411000HH0241,97411,0.109769,0.3214,0.4053,tenure_bin*rot_bati: +1.440,tenure_bin [<1]: +0.950,"canopee_pct [(34.6, 61.2]]: -0.332",rot_bati [> 0.04573]: +0.331,tenure_bin*filo_pct_prop: -0.310
97412000BW2448,97412,0.109769,0.1044,2.2209,tenure_bin [<1]: +0.950,permis_bin [<2a]: +0.697,nu_constructible [true]: +0.458,tenure_bin*surface_m2: -0.424,tenure_bin*ndvi_moyen: -0.209
97415000BN1096,97415,0.109769,0.1272,0.6716,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*surface_m2: +0.713,"canopee_pct [(18, 34.6]]: -0.206",pv_candidat [true]: +0.203
97418000AD0498,97418,0.109769,-0.1024,0.8015,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*surface_m2: +0.713,rot_nu [≤ 0.00116]: -0.161,filo_pct_prop [≤ 0.3676]: +0.143
97408000AP1051,97408,0.109769,0.4973,0.9374,tenure_bin [<1]: +0.950,tenure_bin*rot_bati: +0.667,tenure_bin*surface_m2: -0.424,tenure_bin*filo_pct_prop: +0.300,rot_nu [> 0.01331]: +0.215
97408000BL0352,97408,0.109769,0.2415,0.7345,tenure_bin*rot_bati: +1.440,tenure_bin [<1]: +0.950,tenure_bin*surface_m2: -0.424,rot_bati [> 0.04573]: +0.331,canopee_pct [≤ 0.4]: +0.244
97411000AE0444,97411,0.109769,0.0759,1.0709,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*rot_bati: +0.599,tenure_bin*surface_m2: -0.565,canopee_pct [≤ 0.4]: +0.244
97408000AM0653,97408,0.109769,0.0337,0.7456,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*surface_m2: +0.235,tenure_bin*ndvi_moyen: +0.159,filo_pct_prop [≤ 0.3676]: +0.143
97422000BO1771,97422,0.109769,-0.0983,1.9848,tenure_bin [<1]: +0.950,tenure_bin*surface_m2: +0.713,permis_bin [<2a]: +0.697,tenure_bin*rot_bati: -0.604,nu_constructible [true]: +0.458
97411000HA0094,97411,0.109769,0.1301,0.8159,tenure_bin*rot_bati: +1.440,tenure_bin [<1]: +0.950,rot_bati [> 0.04573]: +0.331,tenure_bin*filo_pct_prop: -0.195,nu_constructible [false]: -0.138
97416000EI0991,97416,0.109769,0.2041,1.4672,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*surface_m2: -0.668,tenure_bin*rot_bati: +0.599,nu_constructible [true]: +0.458
97422000BP1953,97422,0.109769,0.1288,1.1753,tenure_bin [<1]: +0.950,tenure_bin*surface_m2: +0.713,nu_constructible [true]: +0.458,zone_plu [AU]: +0.247,tenure_bin*filo_pct_prop: -0.195
97411000HV0097,97411,0.109769,0.3027,0.1557,tenure_bin*surface_m2: +1.173,tenure_bin*rot_bati: +0.491,rot_bati [> 0.04573]: +0.331,tenure_bin [1-2]: +0.324,tenure_bin*filo_pct_prop: -0.221
97411000AO0636,97411,0.109769,0.1207,1.1657,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*rot_bati: +0.599,nu_constructible [true]: +0.458,tenure_bin*surface_m2: -0.424
97409000AR0140,97409,0.109769,0.0733,0.4588,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*surface_m2: +0.713,"sdp_residuelle_m2 [(493, 1341]]: -0.175",filo_pct_prop [≤ 0.3676]: +0.143
97411000AC0069,97411,0.109769,0.5123,0.2711,tenure_bin*rot_bati: +0.491,piscine [true]: +0.414,tenure_bin*surface_m2: +0.335,rot_bati [> 0.04573]: +0.331,tenure_bin [1-2]: +0.324
97411000DL0808,97411,0.109769,0.1202,1.0879,tenure_bin [<1]: +0.950,tenure_bin*surface_m2: -0.915,tenure_bin*filo_pct_prop: +0.764,tenure_bin*rot_bati: +0.667,canopee_pct [≤ 0.4]: +0.244
97401000AS1532,97401,0.109769,0.1912,0.6209,tenure_bin [<1]: +0.950,tenure_bin*rot_bati: +0.599,tenure_bin*filo_pct_prop: +0.300,tenure_bin*ndvi_moyen: +0.159,nu_constructible [false]: -0.138
97415000CX1365,97415,0.109769,0.3672,0.8567,tenure_bin [<1]: +0.950,tenure_bin*rot_bati: +0.667,canopee_pct [≤ 0.4]: +0.244,"rot_bati [(0.03087, 0.04573]]: +0.153",nu_constructible [false]: -0.138
97411000AP0429,97411,0.109769,0.1169,0.6079,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*rot_bati: +0.667,tenure_bin*surface_m2: -0.424,sdp_residuelle_m2 [manquant]: -0.162
97416000DT0205,97416,0.109769,0.1895,1.0813,permis_bin [<2a]: +0.697,tenure_bin [1-2]: +0.324,tenure_bin*filo_pct_prop: +0.261,tenure_bin*rot_bati: +0.228,pv_candidat [true]: +0.203
97412000BM0622,97412,0.109769,-0.0667,1.5693,tenure_bin [<1]: +0.950,tenure_bin*surface_m2: +0.713,permis_bin [<2a]: +0.697,piscine [true]: +0.414,"canopee_pct [(34.6, 61.2]]: -0.332"
97415000CR1251,97415,0.109769,0.046,1.8779,permis_bin [<2a]: +0.697,nu_constructible [true]: +0.458,piscine [true]: +0.414,tenure_bin [1-2]: +0.324,tenure_bin*filo_pct_prop: +0.261
97415000EW0971,97415,0.109769,0.1977,1.1903,tenure_bin [<1]: +0.950,tenure_bin*rot_bati: +0.667,tenure_bin*surface_m2: -0.565,piscine [true]: +0.414,tenure_bin*filo_pct_prop: +0.300
97413000AV1457,97413,0.109769,0.1438,0.742,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*rot_bati: +0.599,tenure_bin*surface_m2: -0.236,tenure_bin*ndvi_moyen: +0.159
97411000AE0191,97411,0.109769,0.1388,0.7766,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*rot_bati: +0.599,tenure_bin*surface_m2: -0.565,tenure_bin*ndvi_moyen: +0.159
97411000EP0256,97411,0.109769,0.0818,0.7174,tenure_bin [<1]: +0.950,tenure_bin*surface_m2: +0.713,tenure_bin*rot_bati: +0.599,tenure_bin*filo_pct_prop: -0.310,nu_constructible [false]: -0.138
97416000EY1406,97416,0.109769,-0.1158,1.7487,permis_bin [<2a]: +0.697,nu_constructible [true]: +0.458,piscine [true]: +0.414,canopee_pct [≤ 0.4]: +0.244,rot_bati*nu_constructible: +0.182
97411000AE0262,97411,0.109769,0.2405,0.944,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*rot_bati: +0.599,tenure_bin*surface_m2: -0.424,filo_pct_prop [≤ 0.3676]: +0.143
97401000AS1256,97401,0.109769,0.1003,0.8793,tenure_bin [<1]: +0.950,tenure_bin*surface_m2: +0.713,tenure_bin*rot_bati: +0.599,tenure_bin*filo_pct_prop: -0.195,nu_constructible [false]: -0.138
97413000CX2665,97413,0.109769,0.178,1.2377,tenure_bin [<1]: +0.950,tenure_bin*surface_m2: +0.713,nu_constructible [true]: +0.458,zone_plu [AU]: +0.247,canopee_pct [≤ 0.4]: +0.244
97415000EW1983,97415,0.109769,0.2637,1.6555,permis_bin [<2a]: +0.697,nu_constructible [true]: +0.458,piscine [true]: +0.414,"canopee_pct [(34.6, 61.2]]: -0.332",tenure_bin [1-2]: +0.324
97408000AP1684,97408,0.109769,0.6342,1.5311,tenure_bin [<1]: +0.950,tenure_bin*rot_bati: +0.667,nu_constructible [true]: +0.458,tenure_bin*filo_pct_prop: -0.310,zone_plu [AU]: +0.247
97406000AH0380,97406,0.109769,0.059,1.8435,tenure_bin [<1]: +0.950,permis_bin [<2a]: +0.697,nu_constructible [true]: +0.458,tenure_bin*filo_pct_prop: +0.300,tenure_bin*ndvi_moyen: -0.276
97422000BX0046,97422,0.109769,0.0583,0.9054,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*surface_m2: +0.235,filo_pct_prop [≤ 0.3676]: +0.143,nu_constructible [false]: -0.138
97416000EX1902,97416,0.109769,0.1699,2.1855,tenure_bin [<1]: +0.950,permis_bin [<2a]: +0.697,tenure_bin*surface_m2: -0.565,nu_constructible [true]: +0.458,tenure_bin*filo_pct_prop: +0.300
97416000DT0114,97416,0.109769,0.1603,1.0879,tenure_bin [<1]: +0.950,tenure_bin*surface_m2: -0.915,tenure_bin*filo_pct_prop: +0.764,tenure_bin*rot_bati: +0.667,canopee_pct [≤ 0.4]: +0.244
97414000CP0005,97414,0.109769,-0.444,0.1027,tenure_bin*surface_m2: +3.440,tenure_bin [<1]: +0.950,tenure_bin*rot_bati: -0.573,canopee_pct [> 61.2]: -0.453,tenure_bin*ndvi_moyen: -0.276
97411000DL0088,97411,0.109769,0.1646,0.5326,tenure_bin [<1]: +0.950,tenure_bin*surface_m2: +0.713,tenure_bin*rot_bati: +0.667,"canopee_pct [(18, 34.6]]: -0.206","rot_bati [(0.03087, 0.04573]]: +0.153"
97413000CH0463,97413,0.109769,-0.396,0.3848,tenure_bin*surface_m2: +3.440,tenure_bin*filo_pct_prop: -1.074,tenure_bin [<1]: +0.950,tenure_bin*rot_bati: -0.573,zone_plu [A]: -0.219
97418000AT2074,97418,0.109769,0.3832,0.9215,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*rot_bati: -0.308,rot_nu [> 0.01331]: +0.215,pv_candidat [true]: +0.203
97415000AY1401,97415,0.109769,0.496,1.9069,tenure_bin [<1]: +0.950,tenure_bin*surface_m2: -0.915,tenure_bin*filo_pct_prop: +0.764,nu_constructible [true]: +0.458,piscine [true]: +0.414
97413000DJ0580,97413,0.109769,0.2483,1.7151,permis_bin [<2a]: +0.697,nu_constructible [true]: +0.458,tenure_bin [1-2]: +0.324,tenure_bin*filo_pct_prop: +0.261,canopee_pct [≤ 0.4]: +0.244
97409000AP0751,97409,0.109769,0.1102,1.7813,permis_bin [<2a]: +0.697,nu_constructible [true]: +0.458,piscine [true]: +0.414,tenure_bin [1-2]: +0.324,tenure_bin*filo_pct_prop: +0.261
97422000CS1506,97422,0.109769,0.0306,2.0138,permis_bin [<2a]: +0.697,nu_constructible [true]: +0.458,piscine [true]: +0.414,canopee_pct [≤ 0.4]: +0.244,"ndvi_moyen [(0.138, 0.166]]: +0.138"
97415000EW0314,97415,0.109769,0.2153,0.8046,tenure_bin [<1]: +0.950,tenure_bin*rot_bati: +0.667,tenure_bin*filo_pct_prop: +0.300,tenure_bin*surface_m2: -0.236,tenure_bin*ndvi_moyen: +0.159
97416000DT0290,97416,0.109769,0.2767,0.6254,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*rot_bati: +0.667,tenure_bin*surface_m2: -0.424,"canopee_pct [(18, 34.6]]: -0.206"
97415000CX0790,97415,0.109769,0.3994,0.9282,tenure_bin [<1]: +0.950,tenure_bin*rot_bati: +0.667,tenure_bin*filo_pct_prop: +0.300,tenure_bin*surface_m2: -0.236,"rot_bati [(0.03087, 0.04573]]: +0.153"
97414000ET1520,97414,0.109769,0.0583,1.9785,permis_bin [<2a]: +0.697,nu_constructible [true]: +0.458,piscine [true]: +0.414,tenure_bin [1-2]: +0.324,"canopee_pct [(3, 4.3]]: +0.115"
97411000DX0116,97411,0.109769,0.5925,0.8465,tenure_bin [<1]: +0.950,tenure_bin*rot_bati: +0.667,tenure_bin*surface_m2: -0.236,rot_nu [> 0.01331]: +0.215,tenure_bin*filo_pct_prop: +0.167
97408000AP1651,97408,0.109769,0.6342,1.5829,tenure_bin [<1]: +0.950,tenure_bin*rot_bati: +0.667,tenure_bin*surface_m2: -0.565,nu_constructible [true]: +0.458,tenure_bin*filo_pct_prop: -0.310
97413000DE1840,97413,0.109769,0.1022,0.7557,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*surface_m2: +0.235,filo_pct_prop [≤ 0.3676]: +0.143,nu_constructible [false]: -0.138
97411000CD0492,97411,0.109769,0.1429,0.6324,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*surface_m2: +0.713,filo_pct_prop [≤ 0.3676]: +0.143,nu_constructible [false]: -0.138
97416000ES0995,97416,0.109769,0.0914,0.6952,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*surface_m2: +0.713,filo_pct_prop [≤ 0.3676]: +0.143,nu_constructible [false]: -0.138
97415000AY1585,97415,0.109769,0.2805,2.2197,tenure_bin [<1]: +0.950,permis_bin [<2a]: +0.697,nu_constructible [true]: +0.458,tenure_bin*surface_m2: -0.424,tenure_bin*filo_pct_prop: -0.310
97424000AI0555,97424,0.109769,0.1724,1.3998,tenure_bin [<1]: +0.950,piscine [true]: +0.414,canopee_pct [≤ 0.4]: +0.244,tenure_bin*surface_m2: +0.235,tenure_bin*filo_pct_prop: +0.167
97416000HT0286,97416,0.109769,-0.1443,0.9478,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*rot_bati: +0.599,pv_candidat [true]: +0.203,rot_nu [≤ 0.00116]: -0.161
97407000AE0419,97407,0.109769,0.1249,0.9937,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*rot_bati: +0.599,tenure_bin*surface_m2: -0.424,canopee_pct [≤ 0.4]: +0.244
97412000AX1095,97412,0.109769,-0.0832,1.3806,tenure_bin [<1]: +0.950,tenure_bin*surface_m2: +0.713,permis_bin [<2a]: +0.697,tenure_bin*rot_bati: -0.308,tenure_bin*filo_pct_prop: +0.300
97422000EH0128,97422,0.109769,-0.0844,0.8444,tenure_bin [<1]: +0.950,tenure_bin*surface_m2: +0.713,tenure_bin*rot_bati: +0.667,tenure_bin*filo_pct_prop: -0.310,canopee_pct [≤ 0.4]: +0.244
97418000AT2328,97418,0.109769,0.3526,2.2798,tenure_bin [<1]: +0.950,tenure_bin*surface_m2: -0.915,permis_bin [<2a]: +0.697,nu_constructible [true]: +0.458,tenure_bin*rot_bati: -0.308
97415000AY0560,97415,0.109769,0.3579,1.0795,tenure_bin [<1]: +0.950,piscine [true]: +0.414,tenure_bin*surface_m2: +0.235,rot_nu [> 0.01331]: +0.215,tenure_bin*ndvi_moyen: +0.159
97422000BV3216,97422,0.109769,0.0615,1.8108,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,permis_bin [<2a]: +0.697,tenure_bin*ndvi_moyen: -0.340,tenure_bin*surface_m2: -0.236
97413000AV1827,97413,0.109769,0.261,1.4343,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,permis_bin [<2a]: +0.697,tenure_bin*rot_bati: +0.599,tenure_bin*surface_m2: -0.565
97416000EX1900,97416,0.109769,0.1707,2.2304,tenure_bin [<1]: +0.950,permis_bin [<2a]: +0.697,nu_constructible [true]: +0.458,tenure_bin*surface_m2: -0.424,tenure_bin*filo_pct_prop: +0.300
97408000AC2940,97408,0.109769,0.1935,1.4305,tenure_bin [<1]: +0.950,tenure_bin*surface_m2: +0.713,nu_constructible [true]: +0.458,tenure_bin*filo_pct_prop: -0.310,"canopee_pct [(0.4, 1.9]]: +0.118"
97407000AE0478,97407,0.109769,0.1987,1.1685,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*rot_bati: +0.599,nu_constructible [true]: +0.458,tenure_bin*surface_m2: -0.424
97416000HI0189,97416,0.109769,-0.3169,0.1027,tenure_bin*surface_m2: +3.440,tenure_bin [<1]: +0.950,canopee_pct [> 61.2]: -0.453,tenure_bin*filo_pct_prop: -0.310,tenure_bin*rot_bati: -0.308
97416000DS0707,97416,0.109769,0.2337,0.8514,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*rot_bati: +0.599,tenure_bin*surface_m2: -0.565,filo_pct_prop [≤ 0.3676]: +0.143
97413000CE0086,97413,0.109769,0.2545,0.2983,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*surface_m2: +0.713,"canopee_pct [(18, 34.6]]: -0.206",zone_plu [N]: -0.187
97415000AY1416,97415,0.109769,0.496,0.8904,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*surface_m2: -0.424,canopee_pct [≤ 0.4]: +0.244,rot_nu [> 0.01331]: +0.215
97411000DP0323,97411,0.109769,0.0756,0.9142,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*rot_bati: +0.667,tenure_bin*surface_m2: -0.424,"canopee_pct [(18, 34.6]]: -0.206"
97411000AE0766,97411,0.109769,0.2104,0.9712,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*rot_bati: +0.599,tenure_bin*surface_m2: -0.424,canopee_pct [≤ 0.4]: +0.244
97413000CX2625,97413,0.109769,0.0305,1.2592,tenure_bin [<1]: +0.950,tenure_bin*surface_m2: +0.713,nu_constructible [true]: +0.458,tenure_bin*ndvi_moyen: +0.106,tenure_bin*rot_bati: -0.072
97410000CD0939,97410,0.109769,0.3796,1.3203,permis_bin [<2a]: +0.697,nu_constructible [true]: +0.458,zone_plu [AU]: +0.247,canopee_pct [≤ 0.4]: +0.244,rot_nu [> 0.01331]: +0.215
97407000AL0349,97407,0.109769,0.2854,0.8549,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*rot_bati: +0.599,tenure_bin*surface_m2: -0.236,filo_pct_prop [≤ 0.3676]: +0.143
97408000AT0785,97408,0.109769,0.1541,0.5394,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*surface_m2: +0.713,"canopee_pct [(18, 34.6]]: -0.206",filo_pct_prop [≤ 0.3676]: +0.143
97418000AT2541,97418,0.109769,0.3879,1.3841,permis_bin [<2a]: +0.697,nu_constructible [true]: +0.458,canopee_pct [≤ 0.4]: +0.244,rot_nu [> 0.01331]: +0.215,rot_bati*nu_constructible: +0.093
97422000EM0017,97422,0.109769,-0.0185,0.5352,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*surface_m2: +0.713,tenure_bin*ndvi_moyen: +0.159,filo_pct_prop [≤ 0.3676]: +0.143
97412000BN1019,97412,0.109769,-0.1605,1.9059,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,permis_bin [<2a]: +0.697,tenure_bin*surface_m2: -0.424,canopee_pct [≤ 0.4]: +0.244
97410000AS1446,97410,0.109769,0.2633,1.341,permis_bin [<2a]: +0.697,nu_constructible [true]: +0.458,zone_plu [AU]: +0.247,ndvi_moyen [> 0.309]: +0.183,rot_bati*nu_constructible: +0.173
97411000AM0109,97411,0.109769,0.0105,0.8463,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*rot_bati: +0.667,tenure_bin*surface_m2: -0.565,tenure_bin*ndvi_moyen: +0.159
97422000BH0639,97422,0.109769,0.0016,1.0313,tenure_bin [<1]: +0.950,tenure_bin*surface_m2: +0.713,nu_constructible [true]: +0.458,"canopee_pct [(34.6, 61.2]]: -0.332",tenure_bin*filo_pct_prop: +0.300
97411000HS0473,97411,0.109769,0.2317,1.1531,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*surface_m2: -0.668,tenure_bin*rot_bati: +0.599,nu_constructible [true]: +0.458
97411000DP0380,97411,0.109769,0.1075,1.0066,tenure_bin [<1]: +0.950,tenure_bin*filo_pct_prop: +0.764,tenure_bin*rot_bati: +0.667,tenure_bin*surface_m2: -0.424,"rot_bati [(0.03087, 0.04573]]: +0.153"
97415000CT3022,97415,0.109769,0.1062,1.4713,tenure_bin [<1]: +0.950,permis_bin [<2a]: +0.697,tenure_bin*surface_m2: +0.235,nu_constructible [false]: -0.138,filo_pct_pauv [≤ 0.1756]: +0.060
97422000BH2101,97422,0.109769,0.0193,0.8834,tenure_bin [<1]: +0.950,tenure_bin*surface_m2: +0.713,tenure_bin*filo_pct_prop: +0.300,pv_candidat [true]: +0.203,nu_constructible [false]: -0.138
97411000BE0364,97411,0.109769,-0.0126,1.0195,tenure_bin [<1]: +0.950,tenure_bin*rot_bati: +0.667,tenure_bin*filo_pct_prop: +0.300,canopee_pct [≤ 0.4]: +0.244,tenure_bin*surface_m2: -0.236
