idu,partition,date_vente,v_at_T,owner_type,pts_A,pts_B,pts_C,pts_D,pts_E,codes
97409000AD0649,ACHETEUR_PROBABLE,2024-08-22,4,pm,0,0,4,0,0,GEO_AUTRE_COMMUNE:4
97407000BI0350,VENDEUR_CERTAIN,2025-04-16,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97422000BD1564,ACHETEUR_PROBABLE,2023-11-16,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97404000AD1552,ACHETEUR_PROBABLE,2024-06-27,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97406000AE0232,ACHETEUR_PROBABLE,2023-12-21,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97416000ET2171,VENDEUR_CERTAIN,2025-02-19,18,pm,10,0,0,8,0,BODACC_CESSION_FONDS:10;DVF_TENURE_OBS5:8
97411000DE0162,ACHETEUR_PROBABLE,2023-03-10,45,pm,0,22,15,8,0,RNE_DIRIGEANT_75:22;GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97408000BO0391,VENDEUR_CERTAIN,2025-12-22,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97423000AK1121,ACHETEUR_PROBABLE,2023-10-31,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97409000AT0994,ACHETEUR_PROBABLE,2023-12-12,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97413000DE1848,ACHETEUR_PROBABLE,2023-08-03,23,pm,0,0,15,8,0,GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97406000AW0903,ACHETEUR_PROBABLE,2023-02-09,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000EX0375,VENDEUR_CERTAIN,2025-01-17,34,pm,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97405000AK1750,ACHETEUR_PROBABLE,2023-01-31,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97411000HV0135,ACHETEUR_PROBABLE,2023-03-06,18,pm,0,18,0,0,0,RNE_DIRIGEANT_70:18
97412000CN0034,ACHETEUR_PROBABLE,2024-03-01,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97414000CM0216,ACHETEUR_PROBABLE,2024-12-30,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97416000ET2132,ACHETEUR_PROBABLE,2024-05-14,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97418000AY0480,ACHETEUR_PROBABLE,2024-12-16,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000BN1283,ACHETEUR_PROBABLE,2023-12-29,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97418000AW0786,ACHETEUR_PROBABLE,2023-02-22,15,pm,0,0,15,0,0,GEO_HORS_ILE:15
97422000BY0601,ACHETEUR_PROBABLE,2023-03-09,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97418000AC1528,ACHETEUR_PROBABLE,2023-11-09,20,pm,0,8,4,8,0,RNE_SCI_DORMANTE:8;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000DY0069,ACHETEUR_PROBABLE,2024-03-28,20,pm,0,12,0,8,0,RNE_DIRIGEANT_65:12;DVF_TENURE_OBS5:8
97422000AX0765,ACHETEUR_PROBABLE,2024-04-03,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97407000AH1363,ACHETEUR_PROBABLE,2023-12-29,23,pm,0,0,15,8,0,GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97422000BD3471,ACHETEUR_PROBABLE,2023-05-23,34,pm,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000AB0742,ACHETEUR_PROBABLE,2023-07-20,25,pm,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97403000AR1498,ACHETEUR_PROBABLE,2024-10-30,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97409000AP0603,ACHETEUR_PROBABLE,2023-12-28,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97409000BM1230,VENDEUR_CERTAIN,2025-09-22,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97407000AT0042,ACHETEUR_PROBABLE,2023-04-24,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97413000BM0787,ACHETEUR_PROBABLE,2024-03-28,24,pm,0,12,4,8,0,RNE_DIRIGEANT_65:12;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97422000EL0384,ACHETEUR_PROBABLE,2023-03-23,24,pm,0,12,4,8,0,RNE_DIRIGEANT_65:12;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97411000AL0415,ACHETEUR_PROBABLE,2023-11-20,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97410000AE1371,ACHETEUR_PROBABLE,2024-06-26,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000AB1663,ACHETEUR_PROBABLE,2023-06-29,23,pm,0,0,15,8,0,GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97409000AP1826,ACHETEUR_PROBABLE,2024-03-20,34,pm,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97410000AS1114,ACHETEUR_PROBABLE,2024-11-29,34,pm,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97404000AX0656,ACHETEUR_PROBABLE,2024-07-08,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97404000AW0147,ACHETEUR_PROBABLE,2023-03-24,20,pm,0,12,0,8,0,RNE_DIRIGEANT_65:12;DVF_TENURE_OBS5:8
97415000BX0241,ACHETEUR_PROBABLE,2024-09-16,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97411000HS0215,ACHETEUR_PROBABLE,2023-03-02,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97414000EN3947,VENDEUR_CERTAIN,2025-06-03,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97423000AE0920,ACHETEUR_PROBABLE,2023-10-05,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97416000IB0231,VENDEUR_CERTAIN,2025-02-12,15,pm,0,0,15,0,0,GEO_HORS_ILE:15
97414000EN3938,ACHETEUR_PROBABLE,2023-02-24,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97414000DE1770,VENDEUR_CERTAIN,2025-11-26,18,pm,10,0,0,8,0,BODACC_CESSION_FONDS:10;DVF_TENURE_OBS5:8
97407000BL0113,ACHETEUR_PROBABLE,2023-08-08,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97407000AI0276,ACHETEUR_PROBABLE,2023-04-27,4,pm,0,0,4,0,0,GEO_AUTRE_COMMUNE:4
97409000BL0205,ACHETEUR_PROBABLE,2024-09-17,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97414000DN0234,ACHETEUR_PROBABLE,2024-07-29,16,pm,0,8,0,8,0,RNE_SCI_DORMANTE:8;DVF_TENURE_OBS5:8
97423000AK2023,ACHETEUR_PROBABLE,2024-10-25,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97422000CN1291,ACHETEUR_PROBABLE,2024-03-18,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97417000AT1480,ACHETEUR_PROBABLE,2023-11-10,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97418000AT0319,ACHETEUR_PROBABLE,2024-05-03,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97413000AV0837,ACHETEUR_PROBABLE,2023-03-30,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97405000BE1750,ACHETEUR_PROBABLE,2024-05-23,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97412000BT0424,ACHETEUR_PROBABLE,2023-01-04,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000BK0113,VENDEUR_CERTAIN,2025-10-14,18,pm,10,0,0,8,0,BODACC_CESSION_FONDS:10;DVF_TENURE_OBS5:8
97402000AE0621,ACHETEUR_PROBABLE,2023-06-13,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97410000AL0434,VENDEUR_CERTAIN,2025-12-23,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97416000EM0247,ACHETEUR_PROBABLE,2024-01-26,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000DI0663,ACHETEUR_PROBABLE,2024-06-18,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000BZ0640,ACHETEUR_PROBABLE,2024-12-19,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97414000ES0720,VENDEUR_CERTAIN,2025-11-13,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97417000AT1474,ACHETEUR_PROBABLE,2023-11-10,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97410000AS1386,ACHETEUR_PROBABLE,2024-11-29,34,pm,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97414000HI1496,ACHETEUR_PROBABLE,2024-11-27,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97418000AR2419,VENDEUR_CERTAIN,2025-11-17,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97418000AS1167,VENDEUR_CERTAIN,2025-07-28,4,pm,0,0,4,0,0,GEO_AUTRE_COMMUNE:4
97410000AS1415,VENDEUR_CERTAIN,2025-02-24,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97415000BZ0630,ACHETEUR_PROBABLE,2024-12-19,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000AY1627,VENDEUR_CERTAIN,2025-03-21,18,pm,10,0,0,8,0,BODACC_CESSION_FONDS:10;DVF_TENURE_OBS5:8
97410000AS0434,ACHETEUR_PROBABLE,2023-05-31,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97412000BV0219,VENDEUR_CERTAIN,2025-07-07,29,pm,0,0,4,25,0,GEO_AUTRE_COMMUNE:4;FRICHE:18;DVF_TENURE_OBS5:7
97415000BI0272,ACHETEUR_PROBABLE,2023-12-18,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97413000DC0531,VENDEUR_CERTAIN,2025-08-27,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97416000EX1896,VENDEUR_CERTAIN,2025-04-03,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97413000DE0514,ACHETEUR_PROBABLE,2024-12-18,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97411000AE0382,VENDEUR_CERTAIN,2025-07-24,33,pm,0,25,0,8,0,RNE_CESSATION:25;DVF_TENURE_OBS5:8
97416000CS1578,ACHETEUR_PROBABLE,2024-04-30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97411000DR0478,VENDEUR_CERTAIN,2025-05-14,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97414000ER0259,ACHETEUR_PROBABLE,2023-10-13,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97413000CX2221,VENDEUR_CERTAIN,2025-09-22,18,pm,10,0,0,8,0,BODACC_CESSION_FONDS:10;DVF_TENURE_OBS5:8
97411000AN0098,ACHETEUR_PROBABLE,2023-05-15,18,pp,0,0,0,18,0,FRICHE:18
97418000AY0667,ACHETEUR_PROBABLE,2023-06-30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97402000AB1210,ACHETEUR_PROBABLE,2024-04-05,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97416000CX0825,VENDEUR_CERTAIN,2025-03-26,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000BZ0641,ACHETEUR_PROBABLE,2024-12-19,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97401000AO0368,ACHETEUR_PROBABLE,2024-07-25,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97414000EN2469,VENDEUR_CERTAIN,2025-06-03,4,pm,0,0,4,0,0,GEO_AUTRE_COMMUNE:4
97409000AE0539,ACHETEUR_PROBABLE,2023-11-16,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97411000AE0252,ACHETEUR_PROBABLE,2023-06-23,50,pm,25,25,0,0,0,BODACC_RADIATION:25;RNE_CESSATION:25
97418000AT2328,VENDEUR_CERTAIN,2025-03-17,18,pm,10,0,0,8,0,BODACC_CESSION_FONDS:10;DVF_TENURE_OBS5:8
97406000AV0798,ACHETEUR_PROBABLE,2023-01-25,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97416000EM0121,ACHETEUR_PROBABLE,2023-04-11,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97409000AX1080,VENDEUR_CERTAIN,2025-03-04,20,pm,0,12,0,8,0,RNE_DIRIGEANT_65:12;DVF_TENURE_OBS5:8
97412000BM0946,ACHETEUR_PROBABLE,2024-05-16,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97410000AK0099,VENDEUR_CERTAIN,2025-12-30,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97408000AP1521,ACHETEUR_PROBABLE,2024-03-26,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97416000EX1902,ACHETEUR_PROBABLE,2024-12-10,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97414000DI0403,ACHETEUR_PROBABLE,2024-07-27,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97413000CX2534,VENDEUR_CERTAIN,2025-09-22,18,pm,10,0,0,8,0,BODACC_CESSION_FONDS:10;DVF_TENURE_OBS5:8
97416000DS0647,ACHETEUR_PROBABLE,2024-03-29,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97422000BT0477,VENDEUR_CERTAIN,2025-02-05,43,pm,35,0,0,8,0,BODACC_LJ:35;DVF_TENURE_OBS5:8
97412000AX0551,VENDEUR_CERTAIN,2025-05-26,4,pm,0,0,4,0,0,GEO_AUTRE_COMMUNE:4
97416000HV0674,ACHETEUR_PROBABLE,2024-11-13,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97410000BX1025,VENDEUR_CERTAIN,2025-06-06,4,pm,0,0,4,0,0,GEO_AUTRE_COMMUNE:4
97415000AZ1217,ACHETEUR_PROBABLE,2024-12-19,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97404000AV0270,ACHETEUR_PROBABLE,2023-02-28,4,pm,0,0,4,0,0,GEO_AUTRE_COMMUNE:4
97417000AT0943,VENDEUR_CERTAIN,2025-11-27,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97409000BP0100,ACHETEUR_PROBABLE,2024-03-12,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97411000IE0701,ACHETEUR_PROBABLE,2023-12-06,23,pm,0,0,15,8,0,GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97411000HS0183,ACHETEUR_PROBABLE,2023-12-22,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97413000BH0934,ACHETEUR_PROBABLE,2024-07-03,23,pm,0,0,15,8,0,GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97423000AB1936,ACHETEUR_PROBABLE,2024-01-04,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97404000AM0736,ACHETEUR_PROBABLE,2024-09-26,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97418000AT0318,ACHETEUR_PROBABLE,2024-05-03,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97409000AX1099,VENDEUR_CERTAIN,2025-07-31,20,pm,0,12,0,8,0,RNE_DIRIGEANT_65:12;DVF_TENURE_OBS5:8
97415000EW1474,VENDEUR_CERTAIN,2025-07-30,23,pm,0,0,15,8,0,GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97417000AS0283,ACHETEUR_PROBABLE,2024-07-01,23,pm,0,0,15,8,0,GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97420000AO0599,VENDEUR_CERTAIN,2025-09-30,20,pm,0,12,0,8,0,RNE_DIRIGEANT_65:12;DVF_TENURE_OBS5:8
97405000AO0248,ACHETEUR_PROBABLE,2024-07-03,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97411000AI0153,ACHETEUR_PROBABLE,2024-09-09,4,pm,0,0,4,0,0,GEO_AUTRE_COMMUNE:4
97414000DH1309,ACHETEUR_PROBABLE,2024-12-13,16,pm,0,8,0,8,0,RNE_SCI_DORMANTE:8;DVF_TENURE_OBS5:8
97416000CS1331,ACHETEUR_PROBABLE,2024-12-19,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97411000AL0088,ACHETEUR_PROBABLE,2023-04-05,30,copro,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97419000AR0814,VENDEUR_CERTAIN,2025-09-18,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97409000AR1423,ACHETEUR_PROBABLE,2023-05-31,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97413000DL0275,ACHETEUR_PROBABLE,2024-10-31,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000CV1484,ACHETEUR_PROBABLE,2023-04-26,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97409000BO0380,ACHETEUR_PROBABLE,2023-09-20,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97422000BV1174,ACHETEUR_PROBABLE,2023-01-23,16,pm,0,12,4,0,0,RNE_DIRIGEANT_65:12;GEO_AUTRE_COMMUNE:4
97416000HZ0188,ACHETEUR_PROBABLE,2024-08-23,20,pm,0,12,0,8,0,RNE_DIRIGEANT_65:12;DVF_TENURE_OBS5:8
97414000HB0288,ACHETEUR_PROBABLE,2023-03-20,35,pm,0,12,15,8,0,RNE_DIRIGEANT_65:12;GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97415000HK0387,ACHETEUR_PROBABLE,2024-05-29,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97422000CH0435,ACHETEUR_PROBABLE,2024-08-01,20,pm,0,12,0,8,0,RNE_DIRIGEANT_65:12;DVF_TENURE_OBS5:8
97405000AR1839,ACHETEUR_PROBABLE,2023-02-17,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97413000DC0529,VENDEUR_CERTAIN,2025-08-27,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97422000AB0117,ACHETEUR_PROBABLE,2023-05-16,20,pm,0,12,0,8,0,RNE_DIRIGEANT_65:12;DVF_TENURE_OBS5:8
97423000AD0775,VENDEUR_CERTAIN,2025-07-04,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97408000BL0290,ACHETEUR_PROBABLE,2023-05-23,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97403000AO0745,ACHETEUR_PROBABLE,2024-03-19,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97410000AI0611,ACHETEUR_PROBABLE,2024-11-12,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97403000AH0350,ACHETEUR_PROBABLE,2023-08-11,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97418000AY0669,ACHETEUR_PROBABLE,2023-06-30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97404000AL1321,ACHETEUR_PROBABLE,2024-02-27,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97422000CH0225,ACHETEUR_PROBABLE,2023-10-12,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97405000BE0805,ACHETEUR_PROBABLE,2023-03-01,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97402000AK2231,VENDEUR_CERTAIN,2025-12-15,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97418000AC1565,ACHETEUR_PROBABLE,2024-08-09,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97413000CX2224,VENDEUR_CERTAIN,2025-09-22,18,pm,10,0,0,8,0,BODACC_CESSION_FONDS:10;DVF_TENURE_OBS5:8
97422000BT1020,VENDEUR_CERTAIN,2025-04-08,37,pm,0,25,4,8,0,RNE_CESSATION:25;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000CY0363,ACHETEUR_PROBABLE,2024-06-21,23,pm,0,0,15,8,0,GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97418000BK0059,ACHETEUR_PROBABLE,2023-11-15,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97412000BH0744,VENDEUR_CERTAIN,2025-08-20,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97404000AD1120,ACHETEUR_PROBABLE,2023-10-11,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000ER0074,VENDEUR_CERTAIN,2025-11-19,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97416000EK0206,ACHETEUR_PROBABLE,2023-05-04,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97414000HI0284,ACHETEUR_PROBABLE,2024-10-31,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97416000DT0286,ACHETEUR_PROBABLE,2024-08-21,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97410000AR1664,ACHETEUR_PROBABLE,2024-11-29,34,pm,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97416000CS1582,ACHETEUR_PROBABLE,2024-04-30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97413000DE2101,ACHETEUR_PROBABLE,2024-06-07,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97417000BC0068,ACHETEUR_PROBABLE,2024-12-17,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97424000AH0995,VENDEUR_CERTAIN,2025-11-07,35,pm,0,12,15,8,0,RNE_DIRIGEANT_65:12;GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97408000AM1283,ACHETEUR_PROBABLE,2023-11-16,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97409000AO0112,ACHETEUR_PROBABLE,2024-08-20,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97414000EN2973,VENDEUR_CERTAIN,2025-10-28,23,pm,0,0,15,8,0,GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97410000BD0192,ACHETEUR_PROBABLE,2023-06-19,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97401000AO0367,ACHETEUR_PROBABLE,2024-07-25,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97422000EN0672,ACHETEUR_PROBABLE,2023-05-04,23,pm,0,0,15,8,0,GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97422000CN1088,ACHETEUR_PROBABLE,2024-08-05,23,pm,0,0,15,8,0,GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97408000AT2031,VENDEUR_CERTAIN,2025-05-15,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97408000BO0213,VENDEUR_CERTAIN,2025-06-16,4,pm,0,0,4,0,0,GEO_AUTRE_COMMUNE:4
