idu,commune,siren,dirigeant_age,sci_dormante,horizon
97415000AD0071,Saint-Paul,424428332,84,False,3-7 ans
97415000AD0275,Saint-Paul,424428332,84,False,3-7 ans
97415000AD0282,Saint-Paul,424428332,84,False,3-7 ans
97415000AD0283,Saint-Paul,424428332,84,False,3-7 ans
97415000AD0285,Saint-Paul,424428332,84,False,3-7 ans
97415000AD0286,Saint-Paul,424428332,84,False,3-7 ans
97415000AD0287,Saint-Paul,424428332,84,False,3-7 ans
97415000AD0288,Saint-Paul,424428332,84,False,3-7 ans
97415000AD0302,Saint-Paul,424428332,84,False,3-7 ans
97415000AD0304,Saint-Paul,424428332,84,False,3-7 ans
97415000AD0323,Saint-Paul,424428332,84,False,3-7 ans
97415000AD0324,Saint-Paul,424428332,84,False,3-7 ans
97415000AD0326,Saint-Paul,424428332,84,False,3-7 ans
97415000AD0357,Saint-Paul,424428332,84,False,3-7 ans
97415000AD0358,Saint-Paul,424428332,84,False,3-7 ans
97415000AD0359,Saint-Paul,424428332,84,False,3-7 ans
97415000AD0360,Saint-Paul,424428332,84,False,3-7 ans
97415000AD0361,Saint-Paul,424428332,84,False,3-7 ans
97415000AD0362,Saint-Paul,424428332,84,False,3-7 ans
97415000AD0363,Saint-Paul,424428332,84,False,3-7 ans
97415000AD0364,Saint-Paul,424428332,84,False,3-7 ans
97415000AD0365,Saint-Paul,424428332,84,False,3-7 ans
97415000AM0123,Saint-Paul,315281832,83,False,3-7 ans
97415000AM0126,Saint-Paul,315281832,83,False,3-7 ans
97415000AM0131,Saint-Paul,315281832,83,False,3-7 ans
97415000AM0136,Saint-Paul,315281832,83,False,3-7 ans
97415000AM0233,Saint-Paul,315281832,83,False,3-7 ans
97415000AS0609,Saint-Paul,437702269,76,False,3-7 ans
97415000AS1509,Saint-Paul,444307078,75,False,3-7 ans
97415000AT0734,Saint-Paul,520055963,72,False,3-7 ans
97415000AT0735,Saint-Paul,520055963,72,False,3-7 ans
97415000AT0736,Saint-Paul,520055963,72,False,3-7 ans
97415000AT0737,Saint-Paul,520055963,72,False,3-7 ans
97415000AV0422,Saint-Paul,352677058,80,False,3-7 ans
97415000AV0423,Saint-Paul,352677058,80,False,3-7 ans
97415000AV0425,Saint-Paul,352677058,80,False,3-7 ans
97415000AV0427,Saint-Paul,352677058,80,False,3-7 ans
97415000AV0429,Saint-Paul,352677058,80,False,3-7 ans
97415000AV0431,Saint-Paul,352677058,80,False,3-7 ans
97415000AV0433,Saint-Paul,352677058,80,False,3-7 ans
97415000AW0471,Saint-Paul,484069638,73,False,3-7 ans
97415000AW0522,Saint-Paul,499086536,76,False,3-7 ans
97415000AW0524,Saint-Paul,530565068,79,False,3-7 ans
97415000AW1382,Saint-Paul,453971137,73,False,3-7 ans
97415000AW1741,Saint-Paul,484196886,84,False,3-7 ans
97415000AW1812,Saint-Paul,421910571,70,False,3-7 ans
97415000AW1895,Saint-Paul,508329307,77,False,3-7 ans
97415000AX0175,Saint-Paul,438809808,71,False,3-7 ans
97415000AX0482,Saint-Paul,491074027,71,False,3-7 ans
97415000AX0485,Saint-Paul,491074027,71,False,3-7 ans
97415000AX0963,Saint-Paul,813881166,74,False,3-7 ans
97415000AY0150,Saint-Paul,395080559,83,False,3-7 ans
97415000AY0329,Saint-Paul,800881849,71,False,3-7 ans
97415000AY0444,Saint-Paul,339362246,70,False,3-7 ans
97415000AY0553,Saint-Paul,339362246,70,False,3-7 ans
97415000AY0610,Saint-Paul,339362246,70,False,3-7 ans
97415000AY0615,Saint-Paul,950637355,73,False,3-7 ans
97415000AY1171,Saint-Paul,800881849,71,False,3-7 ans
97415000AY1507,Saint-Paul,950637355,73,False,3-7 ans
97415000AY1508,Saint-Paul,950637355,73,False,3-7 ans
97415000AY1512,Saint-Paul,950637355,73,False,3-7 ans
97415000AY1651,Saint-Paul,928786060,76,False,3-7 ans
97415000AY1660,Saint-Paul,928786060,76,False,3-7 ans
97415000AZ0083,Saint-Paul,492772884,82,False,3-7 ans
97415000AZ0208,Saint-Paul,378180723,73,False,3-7 ans
97415000AZ0338,Saint-Paul,328117916,96,False,3-7 ans
97415000AZ1063,Saint-Paul,414059907,72,False,3-7 ans
97415000AZ1065,Saint-Paul,414059907,72,False,3-7 ans
97415000AZ1070,Saint-Paul,414059907,72,False,3-7 ans
97415000AZ1072,Saint-Paul,414059907,72,False,3-7 ans
97415000AZ1077,Saint-Paul,414059907,72,False,3-7 ans
97415000AZ1078,Saint-Paul,414059907,72,False,3-7 ans
97415000BC0290,Saint-Paul,449256874,83,False,3-7 ans
97415000BC0291,Saint-Paul,449256874,83,False,3-7 ans
97415000BC0292,Saint-Paul,449256874,83,False,3-7 ans
97415000BC0293,Saint-Paul,449256874,83,False,3-7 ans
97415000BC0294,Saint-Paul,449256874,83,False,3-7 ans
97415000BC0309,Saint-Paul,449256874,83,False,3-7 ans
97415000BC0311,Saint-Paul,449256874,83,False,3-7 ans
97415000BC0313,Saint-Paul,449256874,83,False,3-7 ans
97415000BE0026,Saint-Paul,804197069,71,False,3-7 ans
97415000BE0054,Saint-Paul,804197069,71,False,3-7 ans
97415000BE0055,Saint-Paul,804197069,71,False,3-7 ans
97415000BH0181,Saint-Paul,440965663,85,False,3-7 ans
97415000BH0183,Saint-Paul,440965663,85,False,3-7 ans
97415000BI0551,Saint-Paul,809808728,77,False,3-7 ans
97415000BN0045,Saint-Paul,399237437,72,False,3-7 ans
97415000BN0105,Saint-Paul,378787253,70,False,3-7 ans
97415000BN0161,Saint-Paul,911723641,72,False,3-7 ans
97415000BN0187,Saint-Paul,840376479,75,False,3-7 ans
97415000BN0327,Saint-Paul,918571548,91,False,3-7 ans
97415000BN0337,Saint-Paul,443896162,81,False,3-7 ans
97415000BN0422,Saint-Paul,413664855,81,False,3-7 ans
97415000BN0549,Saint-Paul,310862479,85,False,3-7 ans
97415000BN0550,Saint-Paul,332787530,85,False,3-7 ans
97415000BN0579,Saint-Paul,428976971,77,False,3-7 ans
97415000BN0643,Saint-Paul,310862479,85,False,3-7 ans
97415000BN0646,Saint-Paul,491074027,71,False,3-7 ans
97415000BN0653,Saint-Paul,818355547,74,False,3-7 ans
97415000BN0681,Saint-Paul,491074027,71,False,3-7 ans
97415000BN0692,Saint-Paul,833660095,72,False,3-7 ans
97415000BN0732,Saint-Paul,812563021,71,False,3-7 ans
97415000BN0733,Saint-Paul,812563021,71,False,3-7 ans
97415000BN0897,Saint-Paul,812563021,71,False,3-7 ans
97415000BN0898,Saint-Paul,812563021,71,False,3-7 ans
97415000BN0919,Saint-Paul,354023566,77,False,3-7 ans
97415000BN0941,Saint-Paul,399832211,81,False,3-7 ans
97415000BN0943,Saint-Paul,399832211,81,False,3-7 ans
97415000BN0945,Saint-Paul,399832211,81,False,3-7 ans
97415000BN0950,Saint-Paul,399832211,81,False,3-7 ans
97415000BN1131,Saint-Paul,451186183,73,False,3-7 ans
97415000BO0011,Saint-Paul,316392299,75,False,3-7 ans
97415000BO0014,Saint-Paul,831895701,72,False,3-7 ans
97415000BO0024,Saint-Paul,408577260,77,False,3-7 ans
97415000BO0033,Saint-Paul,423795178,70,False,3-7 ans
97415000BO0059,Saint-Paul,389230913,81,False,3-7 ans
97415000BO0072,Saint-Paul,448712687,71,False,3-7 ans
97415000BO0080,Saint-Paul,808565394,82,False,3-7 ans
97415000BO0169,Saint-Paul,837854454,70,False,3-7 ans
97415000BO0172,Saint-Paul,837854454,70,False,3-7 ans
97415000BO0208,Saint-Paul,414062760,78,False,3-7 ans
97415000BO0209,Saint-Paul,414062760,78,False,3-7 ans
97415000BO0217,Saint-Paul,491134409,78,False,3-7 ans
97415000BO0227,Saint-Paul,419231840,70,False,3-7 ans
97415000BO0228,Saint-Paul,419231840,70,False,3-7 ans
97415000BO0246,Saint-Paul,484927454,70,False,3-7 ans
97415000BO0247,Saint-Paul,310836432,78,False,3-7 ans
97415000BO0249,Saint-Paul,351484779,73,False,3-7 ans
97415000BO0250,Saint-Paul,408577260,77,False,3-7 ans
97415000BO0253,Saint-Paul,408577260,77,False,3-7 ans
97415000BO0254,Saint-Paul,408577260,77,False,3-7 ans
97415000BO0256,Saint-Paul,410184337,77,False,3-7 ans
97415000BO0260,Saint-Paul,504751835,77,False,3-7 ans
97415000BO0264,Saint-Paul,421709072,77,False,3-7 ans
97415000BO0270,Saint-Paul,441085545,98,False,3-7 ans
97415000BO0271,Saint-Paul,441085545,98,False,3-7 ans
97415000BO0273,Saint-Paul,316392299,75,False,3-7 ans
97415000BO0347,Saint-Paul,837854454,70,False,3-7 ans
97415000BO0477,Saint-Paul,392348629,70,False,3-7 ans
97415000BO0542,Saint-Paul,478242027,77,False,3-7 ans
97415000BO0639,Saint-Paul,389230913,81,False,3-7 ans
97415000BO0773,Saint-Paul,533514972,74,False,3-7 ans
97415000BO0852,Saint-Paul,824160717,70,False,3-7 ans
97415000BO0853,Saint-Paul,351322169,70,False,3-7 ans
97415000BO0871,Saint-Paul,351322169,70,False,3-7 ans
97415000BO0963,Saint-Paul,508759487,78,False,3-7 ans
97415000BO0964,Saint-Paul,508759487,78,False,3-7 ans
97415000BO0965,Saint-Paul,508759487,78,False,3-7 ans
97415000BP0156,Saint-Paul,512872235,73,False,3-7 ans
97415000BP0167,Saint-Paul,512872235,73,False,3-7 ans
97415000BP0183,Saint-Paul,402227953,83,False,3-7 ans
97415000BP0187,Saint-Paul,433604279,84,False,3-7 ans
97415000BP0196,Saint-Paul,518817739,85,False,3-7 ans
97415000BP0199,Saint-Paul,350158218,80,False,3-7 ans
97415000BP0217,Saint-Paul,332663335,81,False,3-7 ans
97415000BP0218,Saint-Paul,332663335,81,False,3-7 ans
97415000BP0392,Saint-Paul,450067756,79,False,3-7 ans
97415000BP0529,Saint-Paul,518817739,85,False,3-7 ans
97415000BP0530,Saint-Paul,350158218,80,False,3-7 ans
97415000BP0760,Saint-Paul,421652199,76,False,3-7 ans
97415000BP0779,Saint-Paul,501101778,76,False,3-7 ans
97415000BP0781,Saint-Paul,501101778,76,False,3-7 ans
97415000BP0880,Saint-Paul,438808057,86,False,3-7 ans
97415000BP0881,Saint-Paul,438808057,86,False,3-7 ans
97415000BP0891,Saint-Paul,438808057,86,False,3-7 ans
97415000BP0900,Saint-Paul,512872235,73,False,3-7 ans
97415000BP0927,Saint-Paul,438808057,86,False,3-7 ans
97415000BP0947,Saint-Paul,518817739,85,False,3-7 ans
97415000BP0954,Saint-Paul,501101778,76,False,3-7 ans
97415000BP0955,Saint-Paul,501101778,76,False,3-7 ans
97415000BP0956,Saint-Paul,501101778,76,False,3-7 ans
97415000BP0957,Saint-Paul,501101778,76,False,3-7 ans
97415000BP0958,Saint-Paul,501101778,76,False,3-7 ans
97415000BP0959,Saint-Paul,501101778,76,False,3-7 ans
97415000BP0960,Saint-Paul,501101778,76,False,3-7 ans
97415000BP0962,Saint-Paul,501101778,76,False,3-7 ans
97415000BS0086,Saint-Paul,484061601,75,False,3-7 ans
97415000BV0114,Saint-Paul,800909574,70,False,3-7 ans
97415000BV0380,Saint-Paul,497790337,72,False,3-7 ans
97415000BV1061,Saint-Paul,453271447,73,False,3-7 ans
97415000BV1391,Saint-Paul,833272677,75,False,3-7 ans
97415000BV1392,Saint-Paul,812234664,75,False,3-7 ans
97415000BV1431,Saint-Paul,822889028,76,False,3-7 ans
97415000BV1432,Saint-Paul,822889028,76,False,3-7 ans
97415000BV1568,Saint-Paul,910683960,72,False,3-7 ans
97415000BW0364,Saint-Paul,805051117,73,False,3-7 ans
97415000BW0576,Saint-Paul,484197249,85,False,3-7 ans
97415000BW0580,Saint-Paul,452277536,75,False,3-7 ans
97415000BW0773,Saint-Paul,978803492,79,False,3-7 ans
97415000BW0833,Saint-Paul,805051117,73,False,3-7 ans
97415000BW1095,Saint-Paul,513499376,78,False,3-7 ans
97415000BW1097,Saint-Paul,424165835,72,False,3-7 ans
97415000BW1222,Saint-Paul,805051117,73,False,3-7 ans
97415000BW1583,Saint-Paul,792357717,79,False,3-7 ans
97415000BZ0850,Saint-Paul,853794576,70,False,3-7 ans
97415000CH0022,Saint-Paul,439984741,76,False,3-7 ans
97415000CH0731,Saint-Paul,380012138,89,False,3-7 ans
97415000CH1804,Saint-Paul,412110306,70,False,3-7 ans
97415000CH1823,Saint-Paul,412110306,70,False,3-7 ans
97415000CH1877,Saint-Paul,794787929,92,False,3-7 ans
97415000CH2115,Saint-Paul,478241177,77,False,3-7 ans
97415000CH2116,Saint-Paul,478241177,77,False,3-7 ans
97415000CH2117,Saint-Paul,478241177,77,False,3-7 ans
97415000CH2118,Saint-Paul,478241177,77,False,3-7 ans
97415000CH2119,Saint-Paul,478241177,77,False,3-7 ans
97415000CH2120,Saint-Paul,478241177,77,False,3-7 ans
97415000CH2121,Saint-Paul,478241177,77,False,3-7 ans
97415000CH2122,Saint-Paul,478241177,77,False,3-7 ans
97415000CH2425,Saint-Paul,478241177,77,False,3-7 ans
97415000CH2427,Saint-Paul,478241177,77,False,3-7 ans
97415000CH2428,Saint-Paul,478241177,77,False,3-7 ans
97415000CH2487,Saint-Paul,794787929,92,False,3-7 ans
97415000CH3369,Saint-Paul,789939121,77,False,3-7 ans
97415000CH3370,Saint-Paul,789939121,77,False,3-7 ans
97415000CH3371,Saint-Paul,789939121,77,False,3-7 ans
97415000CI0453,Saint-Paul,500214820,78,False,3-7 ans
97415000CI0579,Saint-Paul,500214820,78,False,3-7 ans
97415000CK0382,Saint-Paul,381286699,73,False,3-7 ans
97415000CM0375,Saint-Paul,444574461,77,False,3-7 ans
97415000CM0697,Saint-Paul,381288141,82,False,3-7 ans
97415000CM1219,Saint-Paul,400026274,70,False,3-7 ans
97415000CM1375,Saint-Paul,423358944,83,False,3-7 ans
97415000CM1573,Saint-Paul,444574461,77,False,3-7 ans
97415000CM1637,Saint-Paul,322452863,77,False,3-7 ans
97415000CM1648,Saint-Paul,832884241,80,False,3-7 ans
97415000CM1699,Saint-Paul,491432365,75,False,3-7 ans
97415000CM1700,Saint-Paul,491432365,75,False,3-7 ans
97415000CM1930,Saint-Paul,442554432,82,False,3-7 ans
97415000CM2045,Saint-Paul,491429932,83,False,3-7 ans
97415000CM2075,Saint-Paul,423358944,83,False,3-7 ans
97415000CN0515,Saint-Paul,797855400,74,False,3-7 ans
97415000CP0407,Saint-Paul,823677968,81,False,3-7 ans
97415000CP0408,Saint-Paul,823677968,81,False,3-7 ans
97415000CP0549,Saint-Paul,424496610,72,False,3-7 ans
97415000CP0636,Saint-Paul,437904998,80,False,3-7 ans
97415000CP0649,Saint-Paul,424496610,72,False,3-7 ans
97415000CP1122,Saint-Paul,424496610,72,False,3-7 ans
97415000CP1447,Saint-Paul,804709988,80,False,3-7 ans
97415000CP1543,Saint-Paul,497982777,71,False,3-7 ans
97415000CP1544,Saint-Paul,497982777,71,False,3-7 ans
97415000CP1765,Saint-Paul,987471836,79,False,3-7 ans
97415000CR1192,Saint-Paul,325194926,82,False,3-7 ans
97415000CR1193,Saint-Paul,325194926,82,False,3-7 ans
97415000CR1196,Saint-Paul,325194926,82,False,3-7 ans
97415000CR1197,Saint-Paul,325194926,82,False,3-7 ans
97415000CS0213,Saint-Paul,887614105,76,False,3-7 ans
97415000CS0469,Saint-Paul,324156694,92,False,3-7 ans
97415000CS0523,Saint-Paul,324156694,92,False,3-7 ans
97415000CS0527,Saint-Paul,324156694,92,False,3-7 ans
97415000CS0596,Saint-Paul,343502167,75,False,3-7 ans
97415000CS0597,Saint-Paul,343502167,75,False,3-7 ans
97415000CS0610,Saint-Paul,821054509,77,False,3-7 ans
97415000CS0651,Saint-Paul,402319081,82,False,3-7 ans
97415000CS0652,Saint-Paul,402319081,82,False,3-7 ans
97415000CS0862,Saint-Paul,750786543,73,False,3-7 ans
97415000CS0948,Saint-Paul,388872806,83,False,3-7 ans
97415000CS1187,Saint-Paul,388872806,83,False,3-7 ans
97415000CS1188,Saint-Paul,388872806,83,False,3-7 ans
97415000CT0019,Saint-Paul,448040840,76,False,3-7 ans
97415000CT0283,Saint-Paul,442333480,74,False,3-7 ans
97415000CT0374,Saint-Paul,379686777,71,False,3-7 ans
97415000CT0443,Saint-Paul,379686777,71,False,3-7 ans
97415000CT0445,Saint-Paul,379686777,71,False,3-7 ans
97415000CT0446,Saint-Paul,407747476,73,False,3-7 ans
97415000CT0455,Saint-Paul,450645437,72,False,3-7 ans
97415000CT0610,Saint-Paul,397795964,86,False,3-7 ans
97415000CT0611,Saint-Paul,397795964,86,False,3-7 ans
97415000CT0880,Saint-Paul,421528472,71,False,3-7 ans
97415000CT1241,Saint-Paul,402510051,71,False,3-7 ans
97415000CT1244,Saint-Paul,402510051,71,False,3-7 ans
97415000CT1430,Saint-Paul,489559799,72,False,3-7 ans
97415000CT1866,Saint-Paul,798969135,73,False,3-7 ans
97415000CT2742,Saint-Paul,877860536,74,False,3-7 ans
97415000CT2989,Saint-Paul,482198306,73,False,3-7 ans
97415000CV0132,Saint-Paul,881018709,73,False,3-7 ans
97415000CV0929,Saint-Paul,354023566,77,False,3-7 ans
97415000CV1329,Saint-Paul,324182641,74,False,3-7 ans
97415000CV1476,Saint-Paul,851308791,70,False,3-7 ans
97415000CV1478,Saint-Paul,851308791,70,False,3-7 ans
97415000CW0194,Saint-Paul,419780721,85,False,3-7 ans
97415000CW0422,Saint-Paul,915064570,70,False,3-7 ans
97415000CW0656,Saint-Paul,491431300,83,False,3-7 ans
97415000CX0016,Saint-Paul,325921948,78,False,3-7 ans
97415000CX0109,Saint-Paul,393895289,85,False,3-7 ans
97415000CX0179,Saint-Paul,491825766,74,False,3-7 ans
97415000CX0216,Saint-Paul,632042651,76,False,3-7 ans
97415000CX0230,Saint-Paul,423721554,75,False,3-7 ans
97415000CX0403,Saint-Paul,453208621,70,False,3-7 ans
97415000CX0408,Saint-Paul,453208621,70,False,3-7 ans
97415000CX0586,Saint-Paul,405339136,85,False,3-7 ans
97415000CX0587,Saint-Paul,405339136,85,False,3-7 ans
97415000CX0588,Saint-Paul,405339136,85,False,3-7 ans
97415000CX0635,Saint-Paul,393895289,85,False,3-7 ans
97415000CX0650,Saint-Paul,882078751,80,False,3-7 ans
97415000CX0668,Saint-Paul,882078751,80,False,3-7 ans
97415000CX0689,Saint-Paul,491825766,74,False,3-7 ans
97415000CX0690,Saint-Paul,491825766,74,False,3-7 ans
97415000CX0735,Saint-Paul,504324898,82,False,3-7 ans
97415000CX0741,Saint-Paul,485012066,88,False,3-7 ans
97415000CX0808,Saint-Paul,491825766,74,False,3-7 ans
97415000CX0893,Saint-Paul,504324898,82,False,3-7 ans
97415000CX0973,Saint-Paul,504324898,82,False,3-7 ans
97415000CX1323,Saint-Paul,838483808,82,False,3-7 ans
97415000CX1328,Saint-Paul,499086577,72,False,3-7 ans
97415000CY0010,Saint-Paul,902247741,83,False,3-7 ans
97415000CY0039,Saint-Paul,338644552,75,False,3-7 ans
97415000CY0098,Saint-Paul,428640353,84,False,3-7 ans
97415000CY0100,Saint-Paul,403001993,84,False,3-7 ans
97415000CY0146,Saint-Paul,849221486,78,False,3-7 ans
97415000CY0198,Saint-Paul,438921835,75,False,3-7 ans
97415000CY0211,Saint-Paul,428096143,88,False,3-7 ans
97415000CY0235,Saint-Paul,334538238,72,False,3-7 ans
97415000CY0242,Saint-Paul,422370635,83,False,3-7 ans
97415000CY0248,Saint-Paul,393895289,85,False,3-7 ans
97415000CY0258,Saint-Paul,334538238,72,False,3-7 ans
97415000CY0421,Saint-Paul,334471851,85,False,3-7 ans
97415000CY0511,Saint-Paul,524222247,70,False,3-7 ans
97415000CY0512,Saint-Paul,410207856,77,False,3-7 ans
97415000CY0553,Saint-Paul,421421454,80,False,3-7 ans
97415000CY0562,Saint-Paul,330231515,82,False,3-7 ans
97415000CY0564,Saint-Paul,421421454,80,False,3-7 ans
97415000CY0567,Saint-Paul,379135130,76,False,3-7 ans
97415000CY0569,Saint-Paul,354060899,76,False,3-7 ans
97415000CY0617,Saint-Paul,328451018,87,False,3-7 ans
97415000CY0619,Saint-Paul,328451018,87,False,3-7 ans
97415000CY0636,Saint-Paul,328451018,87,False,3-7 ans
97415000CY0638,Saint-Paul,328451018,87,False,3-7 ans
97415000CY0643,Saint-Paul,338282155,71,False,3-7 ans
97415000CY0649,Saint-Paul,328451018,87,False,3-7 ans
97415000CY0650,Saint-Paul,328451018,87,False,3-7 ans
97415000CY0651,Saint-Paul,328451018,87,False,3-7 ans
97415000CY0652,Saint-Paul,328451018,87,False,3-7 ans
97415000CY0680,Saint-Paul,384676466,73,False,3-7 ans
97415000CY0716,Saint-Paul,409257052,80,False,3-7 ans
97415000CY0721,Saint-Paul,338282155,71,False,3-7 ans
97415000CY0758,Saint-Paul,412936353,70,False,3-7 ans
97415000CY0760,Saint-Paul,412936353,70,False,3-7 ans
97415000CY0761,Saint-Paul,412936353,70,False,3-7 ans
97415000CY0797,Saint-Paul,412664906,72,False,3-7 ans
97415000CY0839,Saint-Paul,438921835,75,False,3-7 ans
97415000CY0850,Saint-Paul,397884719,81,False,3-7 ans
97415000CY0857,Saint-Paul,412664906,72,False,3-7 ans
97415000CY0883,Saint-Paul,379107733,75,False,3-7 ans
97415000CY0884,Saint-Paul,379107733,75,False,3-7 ans
97415000CY0909,Saint-Paul,498663194,72,False,3-7 ans
97415000CY0951,Saint-Paul,498663194,72,False,3-7 ans
97415000CY0953,Saint-Paul,440860484,80,False,3-7 ans
97415000CY1034,Saint-Paul,804165199,71,False,3-7 ans
97415000CY1102,Saint-Paul,350318952,76,False,3-7 ans
97415000CY1141,Saint-Paul,330231515,82,False,3-7 ans
97415000CY1142,Saint-Paul,330231515,82,False,3-7 ans
97415000CY1143,Saint-Paul,330231515,82,False,3-7 ans
97415000CY1144,Saint-Paul,330231515,82,False,3-7 ans
97415000CY1153,Saint-Paul,882420375,70,False,3-7 ans
97415000CY1158,Saint-Paul,507517084,80,False,3-7 ans
97415000CY1171,Saint-Paul,440860484,80,False,3-7 ans
97415000CZ0043,Saint-Paul,918797911,75,False,3-7 ans
97415000CZ0120,Saint-Paul,337594493,83,False,3-7 ans
97415000CZ0182,Saint-Paul,530376102,70,False,3-7 ans
97415000CZ0262,Saint-Paul,434556742,76,False,3-7 ans
97415000CZ0270,Saint-Paul,421370271,83,False,3-7 ans
97415000CZ0280,Saint-Paul,342839370,101,False,3-7 ans
97415000CZ0291,Saint-Paul,332539287,97,False,3-7 ans
97415000CZ0292,Saint-Paul,332539287,97,False,3-7 ans
97415000CZ0300,Saint-Paul,450888888,81,False,3-7 ans
97415000CZ0514,Saint-Paul,421349036,94,False,3-7 ans
97415000CZ0522,Saint-Paul,482985678,71,False,3-7 ans
97415000CZ0525,Saint-Paul,502907470,78,False,3-7 ans
97415000CZ0587,Saint-Paul,344127717,73,False,3-7 ans
97415000CZ0599,Saint-Paul,330741687,78,False,3-7 ans
97415000CZ0602,Saint-Paul,323402628,71,False,3-7 ans
97415000CZ0627,Saint-Paul,434556742,76,False,3-7 ans
97415000CZ0752,Saint-Paul,337594493,83,False,3-7 ans
97415000CZ0849,Saint-Paul,378787253,70,False,3-7 ans
97415000CZ0862,Saint-Paul,404495822,70,False,3-7 ans
97415000CZ0960,Saint-Paul,840524706,70,False,3-7 ans
97415000CZ0991,Saint-Paul,430465591,73,False,3-7 ans
97415000CZ1025,Saint-Paul,534850680,70,False,3-7 ans
97415000CZ1026,Saint-Paul,443982863,81,False,3-7 ans
97415000CZ1030,Saint-Paul,421370271,83,False,3-7 ans
